DBN,cohort_year,school_year,cohort_size,graduation_rate,graduation_rate_label
12X682,2020,2023-24,113.0,84.96,85.0% 4-year graduation rate
12X684,2020,2023-24,56.0,75.0,75.0% 4-year graduation rate
13K265,2020,2023-24,43.0,67.44,67.4% 4-year graduation rate
13K350,2020,2023-24,25.0,92.0,92.0% 4-year graduation rate
13K412,2020,2023-24,108.0,87.04,87.0% 4-year graduation rate
13K419,2020,2023-24,126.0,96.83,96.8% 4-year graduation rate
13K430,2020,2023-24,1319.0,97.73,97.7% 4-year graduation rate
13K439,2020,2023-24,82.0,68.29,68.3% 4-year graduation rate
13K483,2020,2023-24,105.0,89.52,89.5% 4-year graduation rate
13K527,2020,2023-24,88.0,96.59,96.6% 4-year graduation rate
13K553,2020,2023-24,57.0,36.84,36.8% 4-year graduation rate
13K594,2020,2023-24,43.0,90.7,90.7% 4-year graduation rate
13K595,2020,2023-24,89.0,98.88,98.9% 4-year graduation rate
13K605,2020,2023-24,123.0,88.62,88.6% 4-year graduation rate
13K616,2020,2023-24,74.0,39.19,39.2% 4-year graduation rate
13K670,2020,2023-24,178.0,97.19,97.2% 4-year graduation rate
13K674,2020,2023-24,108.0,84.26,84.3% 4-year graduation rate
14K071,2020,2023-24,70.0,85.71,85.7% 4-year graduation rate
14K449,2020,2023-24,190.0,99.47,99.5% 4-year graduation rate
14K454,2020,2023-24,99.0,95.96,96.0% 4-year graduation rate
14K474,2020,2023-24,98.0,78.57,78.6% 4-year graduation rate
14K477,2020,2023-24,126.0,88.89,88.9% 4-year graduation rate
14K478,2020,2023-24,133.0,84.21,84.2% 4-year graduation rate
14K488,2020,2023-24,131.0,94.66,94.7% 4-year graduation rate
14K558,2020,2023-24,137.0,95.62,95.6% 4-year graduation rate
14K561,2020,2023-24,166.0,95.18,95.2% 4-year graduation rate
14K586,2020,2023-24,62.0,59.68,59.7% 4-year graduation rate
14K610,2020,2023-24,87.0,90.8,90.8% 4-year graduation rate
14K614,2020,2023-24,48.0,95.83,95.8% 4-year graduation rate
14K685,2020,2023-24,48.0,81.25,81.2% 4-year graduation rate
15K423,2020,2023-24,80.0,36.25,36.2% 4-year graduation rate
15K429,2020,2023-24,84.0,96.43,96.4% 4-year graduation rate
15K448,2020,2023-24,93.0,94.62,94.6% 4-year graduation rate
15K462,2020,2023-24,103.0,86.41,86.4% 4-year graduation rate
15K463,2020,2023-24,66.0,80.3,80.3% 4-year graduation rate
15K464,2020,2023-24,90.0,87.78,87.8% 4-year graduation rate
15K497,2020,2023-24,80.0,90.0,90.0% 4-year graduation rate
15K519,2020,2023-24,76.0,77.63,77.6% 4-year graduation rate
15K529,2020,2023-24,70.0,32.86,32.9% 4-year graduation rate
15K592,2020,2023-24,38.0,78.95,79.0% 4-year graduation rate
15K656,2020,2023-24,209.0,96.65,96.7% 4-year graduation rate
15K667,2020,2023-24,325.0,84.0,84.0% 4-year graduation rate
15K684,2020,2023-24,166.0,98.8,98.8% 4-year graduation rate
15K698,2020,2023-24,80.0,26.25,26.2% 4-year graduation rate
16K455,2020,2023-24,97.0,77.32,77.3% 4-year graduation rate
16K498,2020,2023-24,145.0,84.14,84.1% 4-year graduation rate
16K669,2020,2023-24,99.0,32.32,32.3% 4-year graduation rate
16K688,2020,2023-24,42.0,88.1,88.1% 4-year graduation rate
16K765,2020,2023-24,33.0,84.85,84.8% 4-year graduation rate
17K122,2020,2023-24,97.0,83.51,83.5% 4-year graduation rate
17K382,2020,2023-24,47.0,95.74,95.7% 4-year graduation rate
17K408,2020,2023-24,70.0,77.14,77.1% 4-year graduation rate
17K524,2020,2023-24,53.0,73.58,73.6% 4-year graduation rate
17K528,2020,2023-24,63.0,96.83,96.8% 4-year graduation rate
17K531,2020,2023-24,34.0,64.71,64.7% 4-year graduation rate
17K537,2020,2023-24,114.0,91.23,91.2% 4-year graduation rate
17K539,2020,2023-24,57.0,94.74,94.7% 4-year graduation rate
17K543,2020,2023-24,100.0,99.0,99.0% 4-year graduation rate
17K546,2020,2023-24,122.0,84.43,84.4% 4-year graduation rate
17K547,2020,2023-24,65.0,84.62,84.6% 4-year graduation rate
17K548,2020,2023-24,41.0,90.24,90.2% 4-year graduation rate
17K568,2020,2023-24,64.0,46.88,46.9% 4-year graduation rate
17K590,2020,2023-24,199.0,97.99,98.0% 4-year graduation rate
17K600,2020,2023-24,273.0,77.66,77.7% 4-year graduation rate
17K646,2020,2023-24,47.0,25.53,25.5% 4-year graduation rate
17K745,2020,2023-24,132.0,91.67,91.7% 4-year graduation rate
17K751,2020,2023-24,46.0,89.13,89.1% 4-year graduation rate
18K563,2020,2023-24,70.0,88.57,88.6% 4-year graduation rate
18K566,2020,2023-24,57.0,87.72,87.7% 4-year graduation rate
18K567,2020,2023-24,43.0,90.7,90.7% 4-year graduation rate
18K569,2020,2023-24,42.0,71.43,71.4% 4-year graduation rate
18K576,2020,2023-24,52.0,82.69,82.7% 4-year graduation rate
18K578,2020,2023-24,76.0,32.89,32.9% 4-year graduation rate
18K617,2020,2023-24,68.0,86.76,86.8% 4-year graduation rate
18K629,2020,2023-24,49.0,85.71,85.7% 4-year graduation rate
18K633,2020,2023-24,97.0,93.81,93.8% 4-year graduation rate
18K635,2020,2023-24,102.0,44.12,44.1% 4-year graduation rate
18K637,2020,2023-24,97.0,90.72,90.7% 4-year graduation rate
18K642,2020,2023-24,33.0,84.85,84.8% 4-year graduation rate
18K673,2020,2023-24,77.0,44.16,44.2% 4-year graduation rate
19K404,2020,2023-24,74.0,89.19,89.2% 4-year graduation rate
19K409,2020,2023-24,85.0,95.29,95.3% 4-year graduation rate
19K422,2020,2023-24,62.0,87.1,87.1% 4-year graduation rate
19K502,2020,2023-24,43.0,86.05,86.0% 4-year graduation rate
19K504,2020,2023-24,31.0,87.1,87.1% 4-year graduation rate
19K507,2020,2023-24,63.0,96.83,96.8% 4-year graduation rate
19K510,2020,2023-24,29.0,82.76,82.8% 4-year graduation rate
19K583,2020,2023-24,85.0,74.12,74.1% 4-year graduation rate
19K615,2020,2023-24,198.0,82.83,82.8% 4-year graduation rate
19K618,2020,2023-24,95.0,96.84,96.8% 4-year graduation rate
19K639,2020,2023-24,70.0,98.57,98.6% 4-year graduation rate
19K659,2020,2023-24,105.0,97.14,97.1% 4-year graduation rate
19K660,2020,2023-24,78.0,84.62,84.6% 4-year graduation rate
19K683,2020,2023-24,60.0,75.0,75.0% 4-year graduation rate
19K764,2020,2023-24,75.0,90.67,90.7% 4-year graduation rate
19K953,2020,2023-24,31.0,83.87,83.9% 4-year graduation rate
20K445,2020,2023-24,744.0,82.66,82.7% 4-year graduation rate
20K485,2020,2023-24,322.0,95.65,95.7% 4-year graduation rate
20K490,2020,2023-24,995.0,86.23,86.2% 4-year graduation rate
20K505,2020,2023-24,804.0,73.76,73.8% 4-year graduation rate
20K609,2020,2023-24,80.0,97.5,97.5% 4-year graduation rate
21K337,2020,2023-24,55.0,74.55,74.5% 4-year graduation rate
21K344,2020,2023-24,134.0,88.81,88.8% 4-year graduation rate
21K348,2020,2023-24,58.0,79.31,79.3% 4-year graduation rate
21K410,2020,2023-24,405.0,90.12,90.1% 4-year graduation rate
21K468,2020,2023-24,97.0,94.85,94.8% 4-year graduation rate
21K525,2020,2023-24,936.0,85.79,85.8% 4-year graduation rate
21K540,2020,2023-24,525.0,83.05,83.0% 4-year graduation rate
21K559,2020,2023-24,53.0,73.58,73.6% 4-year graduation rate
21K572,2020,2023-24,89.0,88.76,88.8% 4-year graduation rate
21K620,2020,2023-24,135.0,79.26,79.3% 4-year graduation rate
21K690,2020,2023-24,144.0,83.33,83.3% 4-year graduation rate
21K728,2020,2023-24,76.0,39.47,39.5% 4-year graduation rate
22K405,2020,2023-24,959.0,95.93,95.9% 4-year graduation rate
22K425,2020,2023-24,898.0,89.09,89.1% 4-year graduation rate
22K535,2020,2023-24,254.0,96.46,96.5% 4-year graduation rate
22K555,2020,2023-24,140.0,99.29,99.3% 4-year graduation rate
22K611,2020,2023-24,110.0,83.64,83.6% 4-year graduation rate
22K630,2020,2023-24,106.0,43.4,43.4% 4-year graduation rate
23K493,2020,2023-24,112.0,87.5,87.5% 4-year graduation rate
23K514,2020,2023-24,28.0,100.0,100.0% 4-year graduation rate
23K643,2020,2023-24,81.0,34.57,34.6% 4-year graduation rate
23K644,2020,2023-24,95.0,91.58,91.6% 4-year graduation rate
23K647,2020,2023-24,94.0,34.04,34.0% 4-year graduation rate
23K697,2020,2023-24,37.0,62.16,62.2% 4-year graduation rate
24Q236,2020,2023-24,36.0,91.67,91.7% 4-year graduation rate
24Q264,2020,2023-24,226.0,92.48,92.5% 4-year graduation rate
24Q267,2020,2023-24,86.0,88.37,88.4% 4-year graduation rate
24Q293,2020,2023-24,121.0,93.39,93.4% 4-year graduation rate
24Q296,2020,2023-24,87.0,100.0,100.0% 4-year graduation rate
24Q299,2020,2023-24,168.0,95.83,95.8% 4-year graduation rate
24Q455,2020,2023-24,462.0,72.08,72.1% 4-year graduation rate
24Q485,2020,2023-24,319.0,80.88,80.9% 4-year graduation rate
24Q520,2020,2023-24,112.0,92.86,92.9% 4-year graduation rate
24Q530,2020,2023-24,120.0,93.33,93.3% 4-year graduation rate
24Q550,2020,2023-24,171.0,97.08,97.1% 4-year graduation rate
24Q560,2020,2023-24,102.0,95.1,95.1% 4-year graduation rate
24Q585,2020,2023-24,260.0,96.15,96.2% 4-year graduation rate
24Q600,2020,2023-24,299.0,85.62,85.6% 4-year graduation rate
24Q610,2020,2023-24,392.0,96.43,96.4% 4-year graduation rate
24Q744,2020,2023-24,91.0,13.19,13.2% 4-year graduation rate
25Q240,2020,2023-24,140.0,90.71,90.7% 4-year graduation rate
25Q241,2020,2023-24,103.0,87.38,87.4% 4-year graduation rate
25Q252,2020,2023-24,83.0,98.8,98.8% 4-year graduation rate
25Q263,2020,2023-24,75.0,74.67,74.7% 4-year graduation rate
25Q281,2020,2023-24,104.0,94.23,94.2% 4-year graduation rate
25Q285,2020,2023-24,92.0,95.65,95.7% 4-year graduation rate
25Q425,2020,2023-24,655.0,80.46,80.5% 4-year graduation rate
25Q460,2020,2023-24,352.0,84.66,84.7% 4-year graduation rate
25Q525,2020,2023-24,344.0,99.71,99.7% 4-year graduation rate
25Q540,2020,2023-24,87.0,43.68,43.7% 4-year graduation rate
25Q670,2020,2023-24,126.0,84.13,84.1% 4-year graduation rate
25Q792,2020,2023-24,48.0,22.92,22.9% 4-year graduation rate
26Q315,2020,2023-24,117.0,97.44,97.4% 4-year graduation rate
26Q415,2020,2023-24,802.0,92.39,92.4% 4-year graduation rate
26Q430,2020,2023-24,1060.0,91.32,91.3% 4-year graduation rate
26Q435,2020,2023-24,253.0,85.77,85.8% 4-year graduation rate
26Q495,2020,2023-24,724.0,98.07,98.1% 4-year graduation rate
26Q566,2020,2023-24,191.0,93.72,93.7% 4-year graduation rate
27Q260,2020,2023-24,54.0,74.07,74.1% 4-year graduation rate
27Q261,2020,2023-24,130.0,44.62,44.6% 4-year graduation rate
27Q262,2020,2023-24,188.0,97.87,97.9% 4-year graduation rate
27Q302,2020,2023-24,123.0,85.37,85.4% 4-year graduation rate
27Q308,2020,2023-24,138.0,98.55,98.5% 4-year graduation rate
27Q309,2020,2023-24,101.0,87.13,87.1% 4-year graduation rate
27Q314,2020,2023-24,89.0,82.02,82.0% 4-year graduation rate
27Q323,2020,2023-24,152.0,99.34,99.3% 4-year graduation rate
27Q324,2020,2023-24,60.0,65.0,65.0% 4-year graduation rate
27Q334,2020,2023-24,104.0,94.23,94.2% 4-year graduation rate
27Q351,2020,2023-24,63.0,65.08,65.1% 4-year graduation rate
27Q400,2020,2023-24,123.0,86.99,87.0% 4-year graduation rate
27Q475,2020,2023-24,387.0,80.88,80.9% 4-year graduation rate
27Q480,2020,2023-24,595.0,86.55,86.5% 4-year graduation rate
27Q650,2020,2023-24,273.0,98.53,98.5% 4-year graduation rate
28Q167,2020,2023-24,100.0,98.0,98.0% 4-year graduation rate
28Q284,2020,2023-24,86.0,98.84,98.8% 4-year graduation rate
28Q310,2020,2023-24,100.0,88.0,88.0% 4-year graduation rate
28Q325,2020,2023-24,97.0,95.88,95.9% 4-year graduation rate
28Q328,2020,2023-24,115.0,99.13,99.1% 4-year graduation rate
28Q338,2020,2023-24,57.0,36.84,36.8% 4-year graduation rate
28Q350,2020,2023-24,126.0,92.06,92.1% 4-year graduation rate
28Q440,2020,2023-24,896.0,93.19,93.2% 4-year graduation rate
28Q505,2020,2023-24,601.0,84.53,84.5% 4-year graduation rate
28Q620,2020,2023-24,582.0,96.56,96.6% 4-year graduation rate
28Q680,2020,2023-24,90.0,97.78,97.8% 4-year graduation rate
28Q686,2020,2023-24,217.0,93.55,93.5% 4-year graduation rate
28Q687,2020,2023-24,143.0,99.3,99.3% 4-year graduation rate
28Q690,2020,2023-24,108.0,84.26,84.3% 4-year graduation rate
28Q896,2020,2023-24,73.0,97.26,97.3% 4-year graduation rate
29Q243,2020,2023-24,121.0,91.74,91.7% 4-year graduation rate
29Q248,2020,2023-24,69.0,76.81,76.8% 4-year graduation rate
29Q259,2020,2023-24,70.0,97.14,97.1% 4-year graduation rate
29Q265,2020,2023-24,113.0,93.81,93.8% 4-year graduation rate
29Q272,2020,2023-24,76.0,82.89,82.9% 4-year graduation rate
29Q283,2020,2023-24,81.0,90.12,90.1% 4-year graduation rate
29Q313,2020,2023-24,77.0,88.31,88.3% 4-year graduation rate
29Q326,2020,2023-24,86.0,89.53,89.5% 4-year graduation rate
29Q327,2020,2023-24,47.0,97.87,97.9% 4-year graduation rate
29Q492,2020,2023-24,75.0,93.33,93.3% 4-year graduation rate
29Q498,2020,2023-24,109.0,96.33,96.3% 4-year graduation rate
30Q258,2020,2023-24,109.0,92.66,92.7% 4-year graduation rate
30Q286,2020,2023-24,72.0,100.0,100.0% 4-year graduation rate
30Q301,2020,2023-24,136.0,96.32,96.3% 4-year graduation rate
30Q445,2020,2023-24,497.0,81.69,81.7% 4-year graduation rate
30Q450,2020,2023-24,505.0,80.79,80.8% 4-year graduation rate
30Q501,2020,2023-24,201.0,100.0,100.0% 4-year graduation rate
30Q502,2020,2023-24,216.0,87.04,87.0% 4-year graduation rate
30Q555,2020,2023-24,423.0,77.54,77.5% 4-year graduation rate
30Q575,2020,2023-24,381.0,96.06,96.1% 4-year graduation rate
30Q580,2020,2023-24,95.0,98.95,99.0% 4-year graduation rate
31R028,2020,2023-24,28.0,85.71,85.7% 4-year graduation rate
31R047,2020,2023-24,137.0,98.54,98.5% 4-year graduation rate
31R064,2020,2023-24,109.0,99.08,99.1% 4-year graduation rate
31R080,2020,2023-24,116.0,92.24,92.2% 4-year graduation rate
31R440,2020,2023-24,790.0,88.1,88.1% 4-year graduation rate
31R445,2020,2023-24,466.0,77.47,77.5% 4-year graduation rate
31R450,2020,2023-24,505.0,84.55,84.5% 4-year graduation rate
31R455,2020,2023-24,1024.0,94.34,94.3% 4-year graduation rate
31R460,2020,2023-24,809.0,91.35,91.3% 4-year graduation rate
31R470,2020,2023-24,98.0,28.57,28.6% 4-year graduation rate
31R600,2020,2023-24,162.0,82.72,82.7% 4-year graduation rate
31R605,2020,2023-24,351.0,99.72,99.7% 4-year graduation rate
32K168,2020,2023-24,89.0,97.75,97.8% 4-year graduation rate
32K403,2020,2023-24,68.0,86.76,86.8% 4-year graduation rate
32K545,2020,2023-24,115.0,71.3,71.3% 4-year graduation rate
32K549,2020,2023-24,76.0,84.21,84.2% 4-year graduation rate
32K552,2020,2023-24,106.0,94.34,94.3% 4-year graduation rate
32K554,2020,2023-24,65.0,98.46,98.5% 4-year graduation rate
32K556,2020,2023-24,95.0,75.79,75.8% 4-year graduation rate
32K564,2020,2023-24,53.0,26.42,26.4% 4-year graduation rate
01M292,2021,2024-25,59.0,86.44,86.4% 4-year graduation rate
01M448,2021,2024-25,110.0,99.09,99.1% 4-year graduation rate
01M450,2021,2024-25,91.0,97.8,97.8% 4-year graduation rate
01M458,2021,2024-25,107.0,54.21,54.2% 4-year graduation rate
01M515,2021,2024-25,226.0,46.46,46.5% 4-year graduation rate
01M539,2021,2024-25,118.0,99.15,99.2% 4-year graduation rate
01M650,2021,2024-25,84.0,35.71,35.7% 4-year graduation rate
01M696,2021,2024-25,129.0,93.8,93.8% 4-year graduation rate
02M047,2021,2024-25,47.0,100.0,100.0% 4-year graduation rate
02M135,2021,2024-25,66.0,95.45,95.5% 4-year graduation rate
02M139,2021,2024-25,87.0,85.06,85.1% 4-year graduation rate
02M260,2021,2024-25,126.0,96.83,96.8% 4-year graduation rate
02M280,2021,2024-25,95.0,90.53,90.5% 4-year graduation rate
02M282,2021,2024-25,134.0,93.28,93.3% 4-year graduation rate
02M288,2021,2024-25,94.0,92.55,92.5% 4-year graduation rate
