DBN,school_year,ela_number_tested,ela_mean_scale_score,ela_pct_proficient,ela_pct_proficient_label
16K308,2022-23,91.0,435.3,25.27,25.3% ELA proficiency (Levels 3+4)
16K309,2022-23,43.0,435.9,25.58,25.6% ELA proficiency (Levels 3+4)
16K335,2022-23,52.0,436.4,30.77,30.8% ELA proficiency (Levels 3+4)
16K627,2022-23,82.0,439.3,31.71,31.7% ELA proficiency (Levels 3+4)
16K628,2022-23,88.0,460.1,71.59,71.6% ELA proficiency (Levels 3+4)
16K681,2022-23,178.0,441.0,37.08,37.1% ELA proficiency (Levels 3+4)
16K898,2022-23,154.0,450.4,48.05,48.0% ELA proficiency (Levels 3+4)
17K002,2022-23,278.0,446.6,43.53,43.5% ELA proficiency (Levels 3+4)
17K006,2022-23,217.0,437.7,30.41,30.4% ELA proficiency (Levels 3+4)
17K012,2022-23,54.0,447.0,44.44,44.4% ELA proficiency (Levels 3+4)
17K061,2022-23,315.0,446.7,44.13,44.1% ELA proficiency (Levels 3+4)
17K091,2022-23,68.0,443.6,39.71,39.7% ELA proficiency (Levels 3+4)
17K092,2022-23,115.0,439.0,33.04,33.0% ELA proficiency (Levels 3+4)
17K138,2022-23,198.0,455.1,60.1,60.1% ELA proficiency (Levels 3+4)
17K161,2022-23,119.0,452.9,56.3,56.3% ELA proficiency (Levels 3+4)
17K181,2022-23,290.0,440.4,32.76,32.8% ELA proficiency (Levels 3+4)
17K189,2022-23,564.0,449.2,52.48,52.5% ELA proficiency (Levels 3+4)
17K191,2022-23,42.0,449.6,57.14,57.1% ELA proficiency (Levels 3+4)
17K221,2022-23,53.0,448.0,52.83,52.8% ELA proficiency (Levels 3+4)
17K241,2022-23,154.0,460.3,72.73,72.7% ELA proficiency (Levels 3+4)
17K246,2022-23,249.0,440.1,32.93,32.9% ELA proficiency (Levels 3+4)
17K249,2022-23,302.0,456.0,66.23,66.2% ELA proficiency (Levels 3+4)
17K289,2022-23,89.0,451.7,53.93,53.9% ELA proficiency (Levels 3+4)
17K316,2022-23,190.0,462.6,74.74,74.7% ELA proficiency (Levels 3+4)
17K340,2022-23,128.0,450.9,53.91,53.9% ELA proficiency (Levels 3+4)
17K352,2022-23,107.0,446.9,46.73,46.7% ELA proficiency (Levels 3+4)
17K353,2022-23,111.0,448.2,51.35,51.4% ELA proficiency (Levels 3+4)
17K354,2022-23,177.0,451.4,55.93,55.9% ELA proficiency (Levels 3+4)
17K375,2022-23,91.0,442.4,40.66,40.7% ELA proficiency (Levels 3+4)
17K382,2022-23,133.0,440.5,27.82,27.8% ELA proficiency (Levels 3+4)
17K394,2022-23,138.0,439.1,26.81,26.8% ELA proficiency (Levels 3+4)
17K397,2022-23,62.0,455.8,66.13,66.1% ELA proficiency (Levels 3+4)
17K398,2022-23,92.0,432.5,21.74,21.7% ELA proficiency (Levels 3+4)
17K399,2022-23,57.0,440.5,35.09,35.1% ELA proficiency (Levels 3+4)
17K484,2022-23,98.0,445.8,40.82,40.8% ELA proficiency (Levels 3+4)
17K532,2022-23,144.0,448.0,47.92,47.9% ELA proficiency (Levels 3+4)
17K543,2022-23,134.0,464.2,82.09,82.1% ELA proficiency (Levels 3+4)
17K590,2022-23,279.0,461.9,77.06,77.1% ELA proficiency (Levels 3+4)
17K705,2022-23,102.0,441.6,36.27,36.3% ELA proficiency (Levels 3+4)
17K722,2022-23,214.0,447.3,48.13,48.1% ELA proficiency (Levels 3+4)
17K770,2022-23,86.0,457.2,69.77,69.8% ELA proficiency (Levels 3+4)
18K066,2022-23,347.0,446.3,44.38,44.4% ELA proficiency (Levels 3+4)
18K068,2022-23,207.0,436.4,28.99,29.0% ELA proficiency (Levels 3+4)
18K114,2022-23,144.0,446.5,47.92,47.9% ELA proficiency (Levels 3+4)
18K115,2022-23,269.0,447.6,48.7,48.7% ELA proficiency (Levels 3+4)
18K135,2022-23,141.0,447.0,46.81,46.8% ELA proficiency (Levels 3+4)
18K208,2022-23,96.0,452.5,54.17,54.2% ELA proficiency (Levels 3+4)
18K211,2022-23,178.0,446.9,43.26,43.3% ELA proficiency (Levels 3+4)
18K219,2022-23,135.0,441.9,35.56,35.6% ELA proficiency (Levels 3+4)
18K233,2022-23,104.0,447.8,49.04,49.0% ELA proficiency (Levels 3+4)
18K235,2022-23,551.0,458.5,71.32,71.3% ELA proficiency (Levels 3+4)
18K244,2022-23,142.0,451.2,60.56,60.6% ELA proficiency (Levels 3+4)
18K268,2022-23,71.0,458.2,66.2,66.2% ELA proficiency (Levels 3+4)
18K272,2022-23,118.0,437.2,19.49,19.5% ELA proficiency (Levels 3+4)
18K276,2022-23,177.0,446.5,45.2,45.2% ELA proficiency (Levels 3+4)
18K279,2022-23,111.0,449.1,52.25,52.2% ELA proficiency (Levels 3+4)
18K285,2022-23,487.0,447.0,46.41,46.4% ELA proficiency (Levels 3+4)
18K366,2022-23,258.0,446.2,42.64,42.6% ELA proficiency (Levels 3+4)
18K581,2022-23,168.0,442.1,34.52,34.5% ELA proficiency (Levels 3+4)
18K588,2022-23,140.0,444.5,37.14,37.1% ELA proficiency (Levels 3+4)
18K763,2022-23,318.0,450.9,55.35,55.4% ELA proficiency (Levels 3+4)
19K007,2022-23,285.0,439.9,36.14,36.1% ELA proficiency (Levels 3+4)
19K013,2022-23,140.0,445.1,45.0,45.0% ELA proficiency (Levels 3+4)
19K065,2022-23,257.0,458.7,66.54,66.5% ELA proficiency (Levels 3+4)
19K089,2022-23,258.0,433.6,25.97,26.0% ELA proficiency (Levels 3+4)
19K108,2022-23,307.0,456.3,61.56,61.6% ELA proficiency (Levels 3+4)
19K149,2022-23,181.0,453.2,58.01,58.0% ELA proficiency (Levels 3+4)
19K158,2022-23,142.0,441.9,36.62,36.6% ELA proficiency (Levels 3+4)
19K159,2022-23,278.0,444.4,43.17,43.2% ELA proficiency (Levels 3+4)
19K171,2022-23,235.0,438.6,33.19,33.2% ELA proficiency (Levels 3+4)
19K190,2022-23,47.0,452.4,61.7,61.7% ELA proficiency (Levels 3+4)
19K202,2022-23,53.0,444.5,47.17,47.2% ELA proficiency (Levels 3+4)
19K213,2022-23,80.0,425.1,13.75,13.8% ELA proficiency (Levels 3+4)
19K214,2022-23,286.0,446.7,45.45,45.5% ELA proficiency (Levels 3+4)
19K218,2022-23,277.0,439.0,35.38,35.4% ELA proficiency (Levels 3+4)
19K224,2022-23,90.0,439.5,31.11,31.1% ELA proficiency (Levels 3+4)
19K273,2022-23,119.0,437.8,26.89,26.9% ELA proficiency (Levels 3+4)
19K290,2022-23,151.0,440.3,33.77,33.8% ELA proficiency (Levels 3+4)
19K292,2022-23,304.0,443.0,40.79,40.8% ELA proficiency (Levels 3+4)
19K306,2022-23,96.0,438.6,27.08,27.1% ELA proficiency (Levels 3+4)
19K325,2022-23,45.0,453.7,57.78,57.8% ELA proficiency (Levels 3+4)
19K328,2022-23,73.0,441.1,35.62,35.6% ELA proficiency (Levels 3+4)
19K345,2022-23,220.0,437.8,33.64,33.6% ELA proficiency (Levels 3+4)
19K346,2022-23,164.0,441.2,32.93,32.9% ELA proficiency (Levels 3+4)
19K404,2022-23,114.0,448.0,47.37,47.4% ELA proficiency (Levels 3+4)
19K409,2022-23,236.0,446.7,46.19,46.2% ELA proficiency (Levels 3+4)
19K422,2022-23,137.0,442.1,32.12,32.1% ELA proficiency (Levels 3+4)
19K452,2022-23,166.0,447.2,50.0,50.0% ELA proficiency (Levels 3+4)
19K557,2022-23,105.0,443.1,38.1,38.1% ELA proficiency (Levels 3+4)
19K654,2022-23,218.0,436.7,26.61,26.6% ELA proficiency (Levels 3+4)
19K661,2022-23,407.0,446.1,46.19,46.2% ELA proficiency (Levels 3+4)
19K662,2022-23,411.0,441.4,34.79,34.8% ELA proficiency (Levels 3+4)
19K663,2022-23,101.0,437.2,28.71,28.7% ELA proficiency (Levels 3+4)
19K677,2022-23,164.0,430.0,15.24,15.2% ELA proficiency (Levels 3+4)
19K678,2022-23,229.0,439.1,31.44,31.4% ELA proficiency (Levels 3+4)
19K760,2022-23,253.0,445.9,42.29,42.3% ELA proficiency (Levels 3+4)
19K907,2022-23,139.0,443.9,40.29,40.3% ELA proficiency (Levels 3+4)
19K935,2022-23,176.0,449.2,51.14,51.1% ELA proficiency (Levels 3+4)
20K030,2022-23,589.0,449.8,51.95,52.0% ELA proficiency (Levels 3+4)
20K048,2022-23,240.0,448.0,48.75,48.8% ELA proficiency (Levels 3+4)
20K062,2022-23,694.0,454.0,61.82,61.8% ELA proficiency (Levels 3+4)
20K069,2022-23,309.0,457.5,67.31,67.3% ELA proficiency (Levels 3+4)
20K102,2022-23,492.0,462.1,74.59,74.6% ELA proficiency (Levels 3+4)
20K104,2022-23,739.0,457.9,67.93,67.9% ELA proficiency (Levels 3+4)
20K105,2022-23,586.0,457.9,66.72,66.7% ELA proficiency (Levels 3+4)
20K112,2022-23,280.0,454.7,60.36,60.4% ELA proficiency (Levels 3+4)
20K127,2022-23,248.0,459.3,71.37,71.4% ELA proficiency (Levels 3+4)
20K160,2022-23,424.0,456.3,67.45,67.5% ELA proficiency (Levels 3+4)
20K163,2022-23,333.0,458.7,67.87,67.9% ELA proficiency (Levels 3+4)
20K164,2022-23,222.0,457.0,62.61,62.6% ELA proficiency (Levels 3+4)
20K170,2022-23,426.0,455.4,61.27,61.3% ELA proficiency (Levels 3+4)
20K176,2022-23,574.0,459.8,68.47,68.5% ELA proficiency (Levels 3+4)
20K179,2022-23,271.0,444.4,42.07,42.1% ELA proficiency (Levels 3+4)
20K180,2022-23,645.0,456.9,64.03,64.0% ELA proficiency (Levels 3+4)
20K185,2022-23,261.0,460.8,77.39,77.4% ELA proficiency (Levels 3+4)
20K186,2022-23,490.0,452.6,57.96,58.0% ELA proficiency (Levels 3+4)
20K187,2022-23,865.0,473.9,87.4,87.4% ELA proficiency (Levels 3+4)
20K192,2022-23,340.0,452.7,57.06,57.1% ELA proficiency (Levels 3+4)
20K200,2022-23,567.0,452.1,57.5,57.5% ELA proficiency (Levels 3+4)
20K201,2022-23,1423.0,465.5,80.39,80.4% ELA proficiency (Levels 3+4)
20K204,2022-23,507.0,455.2,64.89,64.9% ELA proficiency (Levels 3+4)
20K205,2022-23,500.0,457.2,65.4,65.4% ELA proficiency (Levels 3+4)
20K220,2022-23,1059.0,453.0,60.25,60.2% ELA proficiency (Levels 3+4)
20K223,2022-23,608.0,453.3,60.2,60.2% ELA proficiency (Levels 3+4)
20K227,2022-23,1252.0,451.6,57.91,57.9% ELA proficiency (Levels 3+4)
20K229,2022-23,674.0,462.8,74.93,74.9% ELA proficiency (Levels 3+4)
20K247,2022-23,306.0,460.5,74.18,74.2% ELA proficiency (Levels 3+4)
20K259,2022-23,1485.0,461.5,72.39,72.4% ELA proficiency (Levels 3+4)
20K264,2022-23,159.0,455.7,61.64,61.6% ELA proficiency (Levels 3+4)
20K310,2022-23,232.0,460.9,70.26,70.3% ELA proficiency (Levels 3+4)
20K503,2022-23,284.0,446.8,46.48,46.5% ELA proficiency (Levels 3+4)
20K506,2022-23,270.0,442.0,38.89,38.9% ELA proficiency (Levels 3+4)
20K609,2022-23,121.0,451.2,61.16,61.2% ELA proficiency (Levels 3+4)
20K682,2022-23,154.0,461.9,75.97,76.0% ELA proficiency (Levels 3+4)
20K686,2022-23,297.0,472.3,90.57,90.6% ELA proficiency (Levels 3+4)
20K748,2022-23,207.0,452.1,55.07,55.1% ELA proficiency (Levels 3+4)
20K936,2022-23,410.0,457.7,66.83,66.8% ELA proficiency (Levels 3+4)
20K971,2022-23,98.0,446.9,46.94,46.9% ELA proficiency (Levels 3+4)
21K090,2022-23,170.0,441.5,37.65,37.6% ELA proficiency (Levels 3+4)
21K095,2022-23,552.0,453.8,59.6,59.6% ELA proficiency (Levels 3+4)
21K096,2022-23,656.0,445.1,43.75,43.8% ELA proficiency (Levels 3+4)
21K097,2022-23,320.0,453.1,60.31,60.3% ELA proficiency (Levels 3+4)
21K098,2022-23,1136.0,471.3,88.56,88.6% ELA proficiency (Levels 3+4)
21K099,2022-23,502.0,446.1,43.23,43.2% ELA proficiency (Levels 3+4)
21K100,2022-23,271.0,456.1,64.58,64.6% ELA proficiency (Levels 3+4)
21K101,2022-23,392.0,460.1,73.72,73.7% ELA proficiency (Levels 3+4)
21K121,2022-23,156.0,455.8,65.38,65.4% ELA proficiency (Levels 3+4)
21K128,2022-23,158.0,438.7,33.54,33.5% ELA proficiency (Levels 3+4)
21K153,2022-23,196.0,444.7,41.33,41.3% ELA proficiency (Levels 3+4)
21K177,2022-23,345.0,447.8,48.12,48.1% ELA proficiency (Levels 3+4)
21K188,2022-23,105.0,434.0,21.9,21.9% ELA proficiency (Levels 3+4)
21K199,2022-23,196.0,446.4,46.94,46.9% ELA proficiency (Levels 3+4)
21K209,2022-23,412.0,447.1,48.79,48.8% ELA proficiency (Levels 3+4)
21K212,2022-23,251.0,446.6,47.81,47.8% ELA proficiency (Levels 3+4)
21K215,2022-23,322.0,455.8,59.32,59.3% ELA proficiency (Levels 3+4)
21K216,2022-23,273.0,452.8,57.51,57.5% ELA proficiency (Levels 3+4)
21K225,2022-23,526.0,442.7,41.06,41.1% ELA proficiency (Levels 3+4)
21K226,2022-23,524.0,446.7,49.81,49.8% ELA proficiency (Levels 3+4)
21K228,2022-23,1393.0,455.6,64.32,64.3% ELA proficiency (Levels 3+4)
21K238,2022-23,314.0,441.9,37.26,37.3% ELA proficiency (Levels 3+4)
21K239,2022-23,1005.0,471.1,88.06,88.1% ELA proficiency (Levels 3+4)
21K253,2022-23,376.0,458.9,64.1,64.1% ELA proficiency (Levels 3+4)
21K281,2022-23,990.0,452.0,57.17,57.2% ELA proficiency (Levels 3+4)
21K288,2022-23,300.0,437.7,30.67,30.7% ELA proficiency (Levels 3+4)
21K303,2022-23,340.0,447.8,48.24,48.2% ELA proficiency (Levels 3+4)
21K329,2022-23,132.0,432.4,19.7,19.7% ELA proficiency (Levels 3+4)
21K468,2022-23,254.0,450.8,52.76,52.8% ELA proficiency (Levels 3+4)
21K690,2022-23,266.0,447.2,47.37,47.4% ELA proficiency (Levels 3+4)
22K014,2022-23,341.0,443.1,38.42,38.4% ELA proficiency (Levels 3+4)
22K052,2022-23,301.0,442.0,42.86,42.9% ELA proficiency (Levels 3+4)
22K078,2022-23,499.0,448.8,51.5,51.5% ELA proficiency (Levels 3+4)
22K109,2022-23,281.0,447.5,48.04,48.0% ELA proficiency (Levels 3+4)
22K119,2022-23,189.0,443.7,42.33,42.3% ELA proficiency (Levels 3+4)
22K134,2022-23,225.0,462.2,77.78,77.8% ELA proficiency (Levels 3+4)
22K139,2022-23,303.0,446.7,51.82,51.8% ELA proficiency (Levels 3+4)
22K152,2022-23,201.0,445.8,48.26,48.3% ELA proficiency (Levels 3+4)
22K193,2022-23,228.0,451.5,53.95,54.0% ELA proficiency (Levels 3+4)
22K194,2022-23,176.0,440.5,32.95,33.0% ELA proficiency (Levels 3+4)
22K195,2022-23,140.0,464.1,79.29,79.3% ELA proficiency (Levels 3+4)
22K197,2022-23,377.0,448.6,48.01,48.0% ELA proficiency (Levels 3+4)
22K198,2022-23,116.0,449.3,49.14,49.1% ELA proficiency (Levels 3+4)
22K203,2022-23,206.0,449.4,53.4,53.4% ELA proficiency (Levels 3+4)
22K206,2022-23,946.0,451.7,54.55,54.5% ELA proficiency (Levels 3+4)
22K207,2022-23,523.0,455.6,61.76,61.8% ELA proficiency (Levels 3+4)
22K217,2022-23,389.0,450.1,52.7,52.7% ELA proficiency (Levels 3+4)
22K222,2022-23,319.0,459.4,67.4,67.4% ELA proficiency (Levels 3+4)
22K234,2022-23,1173.0,454.9,61.81,61.8% ELA proficiency (Levels 3+4)
22K236,2022-23,255.0,461.6,71.37,71.4% ELA proficiency (Levels 3+4)
22K240,2022-23,381.0,438.9,30.45,30.4% ELA proficiency (Levels 3+4)
22K245,2022-23,107.0,449.8,51.4,51.4% ELA proficiency (Levels 3+4)
22K251,2022-23,133.0,441.3,31.58,31.6% ELA proficiency (Levels 3+4)
22K254,2022-23,282.0,457.8,63.83,63.8% ELA proficiency (Levels 3+4)
22K255,2022-23,361.0,448.8,50.97,51.0% ELA proficiency (Levels 3+4)
22K277,2022-23,125.0,454.1,60.8,60.8% ELA proficiency (Levels 3+4)
22K278,2022-23,935.0,453.6,59.25,59.2% ELA proficiency (Levels 3+4)
22K312,2022-23,252.0,454.8,60.71,60.7% ELA proficiency (Levels 3+4)
22K315,2022-23,236.0,446.0,43.22,43.2% ELA proficiency (Levels 3+4)
22K361,2022-23,162.0,438.6,33.33,33.3% ELA proficiency (Levels 3+4)
22K381,2022-23,274.0,,,Data suppressed
22K889,2022-23,139.0,449.1,49.64,49.6% ELA proficiency (Levels 3+4)
22K890,2022-23,290.0,450.9,54.14,54.1% ELA proficiency (Levels 3+4)
23K041,2022-23,69.0,434.5,20.29,20.3% ELA proficiency (Levels 3+4)
23K137,2022-23,46.0,437.8,28.26,28.3% ELA proficiency (Levels 3+4)
23K150,2022-23,60.0,432.3,21.67,21.7% ELA proficiency (Levels 3+4)
23K155,2022-23,152.0,447.6,47.37,47.4% ELA proficiency (Levels 3+4)
23K156,2022-23,212.0,442.3,34.91,34.9% ELA proficiency (Levels 3+4)
23K165,2022-23,42.0,441.1,35.71,35.7% ELA proficiency (Levels 3+4)
23K178,2022-23,143.0,438.6,32.87,32.9% ELA proficiency (Levels 3+4)
23K184,2022-23,182.0,436.7,25.82,25.8% ELA proficiency (Levels 3+4)
23K284,2022-23,87.0,441.4,35.63,35.6% ELA proficiency (Levels 3+4)
23K298,2022-23,73.0,438.8,31.51,31.5% ELA proficiency (Levels 3+4)
23K323,2022-23,285.0,438.8,31.23,31.2% ELA proficiency (Levels 3+4)
23K327,2022-23,73.0,443.5,36.99,37.0% ELA proficiency (Levels 3+4)
23K363,2022-23,93.0,453.2,65.59,65.6% ELA proficiency (Levels 3+4)
23K392,2022-23,279.0,452.5,58.06,58.1% ELA proficiency (Levels 3+4)
23K401,2022-23,58.0,449.7,60.34,60.3% ELA proficiency (Levels 3+4)
23K446,2022-23,101.0,445.7,51.49,51.5% ELA proficiency (Levels 3+4)
23K518,2022-23,77.0,444.1,42.86,42.9% ELA proficiency (Levels 3+4)
23K522,2022-23,94.0,440.6,36.17,36.2% ELA proficiency (Levels 3+4)
23K599,2022-23,129.0,462.0,73.64,73.6% ELA proficiency (Levels 3+4)
23K644,2022-23,78.0,451.1,61.54,61.5% ELA proficiency (Levels 3+4)
23K664,2022-23,106.0,443.6,36.79,36.8% ELA proficiency (Levels 3+4)
23K668,2022-23,99.0,439.0,30.3,30.3% ELA proficiency (Levels 3+4)
23K671,2022-23,143.0,438.4,28.67,28.7% ELA proficiency (Levels 3+4)
24Q005,2022-23,1328.0,452.3,57.53,57.5% ELA proficiency (Levels 3+4)
24Q007,2022-23,527.0,453.3,58.44,58.4% ELA proficiency (Levels 3+4)
24Q012,2022-23,419.0,452.3,60.38,60.4% ELA proficiency (Levels 3+4)
24Q013,2022-23,432.0,449.4,50.0,50.0% ELA proficiency (Levels 3+4)
24Q014,2022-23,537.0,434.7,25.88,25.9% ELA proficiency (Levels 3+4)
24Q016,2022-23,602.0,434.4,26.58,26.6% ELA proficiency (Levels 3+4)
24Q019,2022-23,742.0,438.9,31.0,31.0% ELA proficiency (Levels 3+4)
24Q049,2022-23,674.0,456.7,66.02,66.0% ELA proficiency (Levels 3+4)
24Q058,2022-23,407.0,449.8,55.77,55.8% ELA proficiency (Levels 3+4)
24Q061,2022-23,1861.0,437.5,31.81,31.8% ELA proficiency (Levels 3+4)
24Q068,2022-23,191.0,443.0,35.08,35.1% ELA proficiency (Levels 3+4)
24Q071,2022-23,244.0,438.9,37.3,37.3% ELA proficiency (Levels 3+4)
24Q073,2022-23,1681.0,452.5,56.16,56.2% ELA proficiency (Levels 3+4)
24Q077,2022-23,551.0,435.9,30.31,30.3% ELA proficiency (Levels 3+4)
24Q081,2022-23,282.0,444.5,41.49,41.5% ELA proficiency (Levels 3+4)
24Q087,2022-23,226.0,460.1,71.24,71.2% ELA proficiency (Levels 3+4)
24Q088,2022-23,267.0,444.4,40.07,40.1% ELA proficiency (Levels 3+4)
24Q089,2022-23,524.0,444.0,41.03,41.0% ELA proficiency (Levels 3+4)
24Q091,2022-23,309.0,445.0,45.31,45.3% ELA proficiency (Levels 3+4)
24Q093,2022-23,893.0,444.6,43.67,43.7% ELA proficiency (Levels 3+4)
24Q102,2022-23,689.0,456.7,65.17,65.2% ELA proficiency (Levels 3+4)
24Q110,2022-23,368.0,437.9,31.25,31.2% ELA proficiency (Levels 3+4)
24Q113,2022-23,487.0,455.4,60.99,61.0% ELA proficiency (Levels 3+4)
24Q119,2022-23,809.0,463.5,73.55,73.5% ELA proficiency (Levels 3+4)
24Q125,2022-23,1292.0,450.7,55.03,55.0% ELA proficiency (Levels 3+4)
24Q128,2022-23,377.0,460.8,74.8,74.8% ELA proficiency (Levels 3+4)
24Q143,2022-23,657.0,430.1,20.09,20.1% ELA proficiency (Levels 3+4)
24Q153,2022-23,405.0,451.7,53.09,53.1% ELA proficiency (Levels 3+4)
24Q199,2022-23,242.0,444.8,43.39,43.4% ELA proficiency (Levels 3+4)
24Q211,2022-23,347.0,439.1,33.43,33.4% ELA proficiency (Levels 3+4)
24Q229,2022-23,509.0,454.0,62.08,62.1% ELA proficiency (Levels 3+4)
24Q239,2022-23,149.0,442.6,38.93,38.9% ELA proficiency (Levels 3+4)
24Q290,2022-23,220.0,458.4,65.45,65.5% ELA proficiency (Levels 3+4)
24Q305,2022-23,184.0,445.9,46.74,46.7% ELA proficiency (Levels 3+4)
24Q307,2022-23,350.0,439.1,31.71,31.7% ELA proficiency (Levels 3+4)
24Q311,2022-23,702.0,440.1,34.33,34.3% ELA proficiency (Levels 3+4)
24Q330,2022-23,203.0,444.0,34.98,35.0% ELA proficiency (Levels 3+4)
24Q343,2022-23,194.0,451.6,56.19,56.2% ELA proficiency (Levels 3+4)
24Q419,2022-23,166.0,434.6,28.92,28.9% ELA proficiency (Levels 3+4)
24Q560,2022-23,116.0,462.0,76.72,76.7% ELA proficiency (Levels 3+4)
25Q020,2022-23,446.0,448.9,52.24,52.2% ELA proficiency (Levels 3+4)
25Q021,2022-23,508.0,454.9,61.42,61.4% ELA proficiency (Levels 3+4)
25Q022,2022-23,353.0,454.8,61.47,61.5% ELA proficiency (Levels 3+4)
25Q024,2022-23,528.0,456.8,64.96,65.0% ELA proficiency (Levels 3+4)
25Q025,2022-23,904.0,459.6,69.25,69.2% ELA proficiency (Levels 3+4)
25Q029,2022-23,306.0,444.1,39.22,39.2% ELA proficiency (Levels 3+4)
25Q032,2022-23,431.0,461.1,71.93,71.9% ELA proficiency (Levels 3+4)
25Q079,2022-23,482.0,462.6,74.9,74.9% ELA proficiency (Levels 3+4)
25Q107,2022-23,398.0,452.1,58.54,58.5% ELA proficiency (Levels 3+4)
25Q120,2022-23,316.0,452.6,58.54,58.5% ELA proficiency (Levels 3+4)
25Q129,2022-23,528.0,449.9,52.84,52.8% ELA proficiency (Levels 3+4)
25Q130,2022-23,125.0,465.7,80.0,80.0% ELA proficiency (Levels 3+4)
25Q154,2022-23,196.0,451.2,56.63,56.6% ELA proficiency (Levels 3+4)
25Q163,2022-23,321.0,455.3,62.31,62.3% ELA proficiency (Levels 3+4)
25Q164,2022-23,301.0,455.4,60.13,60.1% ELA proficiency (Levels 3+4)
25Q165,2022-23,253.0,455.8,64.82,64.8% ELA proficiency (Levels 3+4)
25Q169,2022-23,157.0,457.6,60.51,60.5% ELA proficiency (Levels 3+4)
25Q184,2022-23,208.0,461.1,69.71,69.7% ELA proficiency (Levels 3+4)
25Q185,2022-23,1281.0,456.9,66.2,66.2% ELA proficiency (Levels 3+4)
25Q189,2022-23,567.0,447.6,49.21,49.2% ELA proficiency (Levels 3+4)
25Q193,2022-23,249.0,459.4,67.47,67.5% ELA proficiency (Levels 3+4)
25Q194,2022-23,878.0,458.7,68.91,68.9% ELA proficiency (Levels 3+4)
25Q200,2022-23,289.0,455.3,59.86,59.9% ELA proficiency (Levels 3+4)
25Q201,2022-23,123.0,446.9,44.72,44.7% ELA proficiency (Levels 3+4)
25Q209,2022-23,239.0,462.1,72.8,72.8% ELA proficiency (Levels 3+4)
25Q214,2022-23,187.0,455.0,62.57,62.6% ELA proficiency (Levels 3+4)
25Q219,2022-23,308.0,455.9,64.94,64.9% ELA proficiency (Levels 3+4)
25Q237,2022-23,1057.0,454.5,63.58,63.6% ELA proficiency (Levels 3+4)
25Q242,2022-23,56.0,459.3,67.86,67.9% ELA proficiency (Levels 3+4)
25Q244,2022-23,58.0,453.3,60.34,60.3% ELA proficiency (Levels 3+4)
25Q250,2022-23,237.0,442.8,41.77,41.8% ELA proficiency (Levels 3+4)
25Q252,2022-23,180.0,452.1,55.0,55.0% ELA proficiency (Levels 3+4)
25Q281,2022-23,267.0,464.3,77.53,77.5% ELA proficiency (Levels 3+4)
25Q285,2022-23,233.0,462.3,75.97,76.0% ELA proficiency (Levels 3+4)
25Q294,2022-23,314.0,468.4,84.08,84.1% ELA proficiency (Levels 3+4)
25Q379,2022-23,409.0,446.2,45.72,45.7% ELA proficiency (Levels 3+4)
25Q499,2022-23,287.0,465.4,81.88,81.9% ELA proficiency (Levels 3+4)
26Q018,2022-23,155.0,457.1,65.81,65.8% ELA proficiency (Levels 3+4)
26Q026,2022-23,261.0,455.0,62.45,62.5% ELA proficiency (Levels 3+4)
26Q031,2022-23,172.0,456.0,65.7,65.7% ELA proficiency (Levels 3+4)
26Q041,2022-23,193.0,470.1,80.83,80.8% ELA proficiency (Levels 3+4)
26Q046,2022-23,192.0,462.5,77.08,77.1% ELA proficiency (Levels 3+4)
26Q067,2022-23,881.0,467.2,82.75,82.8% ELA proficiency (Levels 3+4)
26Q074,2022-23,866.0,467.5,82.68,82.7% ELA proficiency (Levels 3+4)
26Q094,2022-23,143.0,468.9,87.41,87.4% ELA proficiency (Levels 3+4)
26Q098,2022-23,101.0,469.7,80.2,80.2% ELA proficiency (Levels 3+4)
26Q115,2022-23,315.0,466.1,80.63,80.6% ELA proficiency (Levels 3+4)
26Q133,2022-23,257.0,459.6,68.09,68.1% ELA proficiency (Levels 3+4)
26Q158,2022-23,635.0,464.8,78.11,78.1% ELA proficiency (Levels 3+4)
26Q159,2022-23,273.0,,,Data suppressed
26Q162,2022-23,265.0,455.2,62.26,62.3% ELA proficiency (Levels 3+4)
26Q172,2022-23,708.0,463.1,73.87,73.9% ELA proficiency (Levels 3+4)
26Q173,2022-23,435.0,458.5,69.43,69.4% ELA proficiency (Levels 3+4)
26Q178,2022-23,290.0,453.9,57.59,57.6% ELA proficiency (Levels 3+4)
26Q186,2022-23,121.0,457.1,65.29,65.3% ELA proficiency (Levels 3+4)
26Q188,2022-23,297.0,471.4,87.88,87.9% ELA proficiency (Levels 3+4)
26Q191,2022-23,127.0,456.3,69.29,69.3% ELA proficiency (Levels 3+4)
26Q203,2022-23,319.0,471.0,85.89,85.9% ELA proficiency (Levels 3+4)
26Q205,2022-23,101.0,464.3,79.21,79.2% ELA proficiency (Levels 3+4)
26Q213,2022-23,140.0,456.3,65.0,65.0% ELA proficiency (Levels 3+4)
26Q216,2022-23,1381.0,465.6,79.0,79.0% ELA proficiency (Levels 3+4)
26Q221,2022-23,243.0,464.5,79.01,79.0% ELA proficiency (Levels 3+4)
26Q266,2022-23,254.0,456.4,65.75,65.8% ELA proficiency (Levels 3+4)
26Q376,2022-23,209.0,465.0,77.51,77.5% ELA proficiency (Levels 3+4)
27Q042,2022-23,347.0,433.0,21.61,21.6% ELA proficiency (Levels 3+4)
27Q043,2022-23,352.0,435.4,27.56,27.6% ELA proficiency (Levels 3+4)
