DBN,school_year,math_number_tested,math_mean_scale_score,math_pct_proficient,math_pct_proficient_label
20K192,2024-25,385.0,455.2,58.18,58.2% Math proficiency (Levels 3+4)
20K200,2024-25,565.0,462.2,65.31,65.3% Math proficiency (Levels 3+4)
20K201,2024-25,1356.0,480.4,84.29,84.3% Math proficiency (Levels 3+4)
20K204,2024-25,500.0,465.5,72.2,72.2% Math proficiency (Levels 3+4)
20K205,2024-25,496.0,471.9,78.63,78.6% Math proficiency (Levels 3+4)
20K220,2024-25,1245.0,476.5,77.67,77.7% Math proficiency (Levels 3+4)
20K223,2024-25,543.0,456.5,55.62,55.6% Math proficiency (Levels 3+4)
20K227,2024-25,1055.0,455.5,54.69,54.7% Math proficiency (Levels 3+4)
20K229,2024-25,615.0,470.2,74.15,74.2% Math proficiency (Levels 3+4)
20K247,2024-25,354.0,470.0,79.38,79.4% Math proficiency (Levels 3+4)
20K259,2024-25,1723.0,478.0,81.95,82.0% Math proficiency (Levels 3+4)
20K264,2024-25,174.0,466.2,75.29,75.3% Math proficiency (Levels 3+4)
20K310,2024-25,296.0,478.9,83.11,83.1% Math proficiency (Levels 3+4)
20K407,2024-25,112.0,461.3,68.75,68.8% Math proficiency (Levels 3+4)
20K503,2024-25,268.0,454.4,56.34,56.3% Math proficiency (Levels 3+4)
20K506,2024-25,207.0,447.3,42.03,42.0% Math proficiency (Levels 3+4)
20K609,2024-25,114.0,449.5,51.75,51.8% Math proficiency (Levels 3+4)
20K682,2024-25,190.0,468.1,74.21,74.2% Math proficiency (Levels 3+4)
20K686,2024-25,294.0,483.9,93.2,93.2% Math proficiency (Levels 3+4)
20K748,2024-25,194.0,466.1,72.68,72.7% Math proficiency (Levels 3+4)
20K936,2024-25,384.0,456.1,56.51,56.5% Math proficiency (Levels 3+4)
20K939,2024-25,116.0,460.0,62.93,62.9% Math proficiency (Levels 3+4)
20K971,2024-25,64.0,456.4,56.25,56.2% Math proficiency (Levels 3+4)
21K090,2024-25,142.0,469.2,81.69,81.7% Math proficiency (Levels 3+4)
21K095,2024-25,591.0,468.7,74.96,75.0% Math proficiency (Levels 3+4)
21K096,2024-25,843.0,454.1,54.8,54.8% Math proficiency (Levels 3+4)
21K097,2024-25,366.0,470.2,77.32,77.3% Math proficiency (Levels 3+4)
21K098,2024-25,1213.0,492.5,92.83,92.8% Math proficiency (Levels 3+4)
21K099,2024-25,554.0,453.7,53.25,53.2% Math proficiency (Levels 3+4)
21K100,2024-25,302.0,468.4,75.17,75.2% Math proficiency (Levels 3+4)
21K101,2024-25,496.0,477.1,83.47,83.5% Math proficiency (Levels 3+4)
21K121,2024-25,175.0,463.1,66.86,66.9% Math proficiency (Levels 3+4)
21K128,2024-25,182.0,450.0,47.25,47.2% Math proficiency (Levels 3+4)
21K153,2024-25,231.0,449.3,48.92,48.9% Math proficiency (Levels 3+4)
21K177,2024-25,382.0,461.0,67.02,67.0% Math proficiency (Levels 3+4)
21K188,2024-25,88.0,445.0,38.64,38.6% Math proficiency (Levels 3+4)
21K199,2024-25,218.0,450.6,49.54,49.5% Math proficiency (Levels 3+4)
21K209,2024-25,421.0,458.0,60.57,60.6% Math proficiency (Levels 3+4)
21K212,2024-25,241.0,459.9,62.24,62.2% Math proficiency (Levels 3+4)
21K215,2024-25,343.0,462.1,63.56,63.6% Math proficiency (Levels 3+4)
21K216,2024-25,306.0,465.0,73.86,73.9% Math proficiency (Levels 3+4)
21K225,2024-25,594.0,450.2,51.01,51.0% Math proficiency (Levels 3+4)
21K226,2024-25,508.0,451.6,50.0,50.0% Math proficiency (Levels 3+4)
21K228,2024-25,1473.0,468.9,72.98,73.0% Math proficiency (Levels 3+4)
21K238,2024-25,338.0,445.2,40.83,40.8% Math proficiency (Levels 3+4)
21K239,2024-25,1110.0,489.4,93.24,93.2% Math proficiency (Levels 3+4)
21K253,2024-25,425.0,470.1,80.24,80.2% Math proficiency (Levels 3+4)
21K281,2024-25,1138.0,463.6,65.38,65.4% Math proficiency (Levels 3+4)
21K288,2024-25,266.0,434.8,24.44,24.4% Math proficiency (Levels 3+4)
21K303,2024-25,400.0,454.5,58.0,58.0% Math proficiency (Levels 3+4)
21K329,2024-25,127.0,447.4,40.94,40.9% Math proficiency (Levels 3+4)
21K468,2024-25,191.0,446.7,43.46,43.5% Math proficiency (Levels 3+4)
21K690,2024-25,331.0,443.8,40.48,40.5% Math proficiency (Levels 3+4)
22K014,2024-25,406.0,451.6,49.75,49.8% Math proficiency (Levels 3+4)
22K052,2024-25,321.0,451.9,50.47,50.5% Math proficiency (Levels 3+4)
22K078,2024-25,609.0,452.7,51.07,51.1% Math proficiency (Levels 3+4)
22K109,2024-25,340.0,449.1,47.35,47.4% Math proficiency (Levels 3+4)
22K119,2024-25,202.0,446.0,43.07,43.1% Math proficiency (Levels 3+4)
22K134,2024-25,220.0,477.5,90.45,90.5% Math proficiency (Levels 3+4)
22K139,2024-25,268.0,454.5,56.34,56.3% Math proficiency (Levels 3+4)
22K152,2024-25,214.0,449.1,49.07,49.1% Math proficiency (Levels 3+4)
22K193,2024-25,224.0,459.9,62.95,63.0% Math proficiency (Levels 3+4)
22K194,2024-25,172.0,443.5,40.7,40.7% Math proficiency (Levels 3+4)
22K195,2024-25,175.0,478.6,86.29,86.3% Math proficiency (Levels 3+4)
22K197,2024-25,488.0,468.4,76.02,76.0% Math proficiency (Levels 3+4)
22K198,2024-25,115.0,454.4,60.87,60.9% Math proficiency (Levels 3+4)
22K203,2024-25,204.0,452.0,55.39,55.4% Math proficiency (Levels 3+4)
22K206,2024-25,895.0,458.6,62.01,62.0% Math proficiency (Levels 3+4)
22K207,2024-25,510.0,454.0,58.24,58.2% Math proficiency (Levels 3+4)
22K217,2024-25,416.0,454.5,56.25,56.2% Math proficiency (Levels 3+4)
22K222,2024-25,332.0,471.2,77.41,77.4% Math proficiency (Levels 3+4)
22K234,2024-25,1355.0,464.5,66.94,66.9% Math proficiency (Levels 3+4)
22K236,2024-25,256.0,470.8,79.3,79.3% Math proficiency (Levels 3+4)
22K240,2024-25,392.0,441.5,35.46,35.5% Math proficiency (Levels 3+4)
22K245,2024-25,89.0,450.9,51.69,51.7% Math proficiency (Levels 3+4)
22K251,2024-25,164.0,440.6,35.98,36.0% Math proficiency (Levels 3+4)
22K254,2024-25,339.0,467.0,71.98,72.0% Math proficiency (Levels 3+4)
22K255,2024-25,379.0,465.6,72.56,72.6% Math proficiency (Levels 3+4)
22K277,2024-25,121.0,467.3,77.69,77.7% Math proficiency (Levels 3+4)
22K278,2024-25,659.0,445.4,39.61,39.6% Math proficiency (Levels 3+4)
22K312,2024-25,283.0,463.3,70.32,70.3% Math proficiency (Levels 3+4)
22K315,2024-25,253.0,450.5,50.2,50.2% Math proficiency (Levels 3+4)
22K361,2024-25,104.0,444.9,40.38,40.4% Math proficiency (Levels 3+4)
22K381,2024-25,259.0,443.2,39.0,39.0% Math proficiency (Levels 3+4)
22K889,2024-25,156.0,461.7,63.46,63.5% Math proficiency (Levels 3+4)
22K890,2024-25,328.0,465.6,69.82,69.8% Math proficiency (Levels 3+4)
23K041,2024-25,75.0,454.6,64.0,64.0% Math proficiency (Levels 3+4)
23K137,2024-25,40.0,456.9,57.5,57.5% Math proficiency (Levels 3+4)
23K150,2024-25,48.0,443.0,31.25,31.2% Math proficiency (Levels 3+4)
23K155,2024-25,107.0,443.2,35.51,35.5% Math proficiency (Levels 3+4)
23K156,2024-25,187.0,452.0,50.27,50.3% Math proficiency (Levels 3+4)
23K165,2024-25,47.0,480.4,82.98,83.0% Math proficiency (Levels 3+4)
23K178,2024-25,138.0,,,Data suppressed
23K184,2024-25,240.0,434.3,25.83,25.8% Math proficiency (Levels 3+4)
23K284,2024-25,73.0,455.3,60.27,60.3% Math proficiency (Levels 3+4)
23K298,2024-25,103.0,434.0,24.27,24.3% Math proficiency (Levels 3+4)
23K323,2024-25,102.0,455.5,58.82,58.8% Math proficiency (Levels 3+4)
23K327,2024-25,101.0,433.0,25.74,25.7% Math proficiency (Levels 3+4)
23K363,2024-25,68.0,476.3,98.53,98.5% Math proficiency (Levels 3+4)
23K392,2024-25,186.0,452.6,52.69,52.7% Math proficiency (Levels 3+4)
23K401,2024-25,66.0,470.7,80.3,80.3% Math proficiency (Levels 3+4)
23K446,2024-25,112.0,459.7,61.61,61.6% Math proficiency (Levels 3+4)
23K518,2024-25,64.0,441.9,32.81,32.8% Math proficiency (Levels 3+4)
23K522,2024-25,93.0,442.6,39.78,39.8% Math proficiency (Levels 3+4)
23K599,2024-25,168.0,466.7,75.6,75.6% Math proficiency (Levels 3+4)
23K644,2024-25,121.0,469.9,87.6,87.6% Math proficiency (Levels 3+4)
23K664,2024-25,64.0,,,Data suppressed
23K668,2024-25,48.0,,,Data suppressed
23K671,2024-25,138.0,436.2,25.36,25.4% Math proficiency (Levels 3+4)
24Q005,2024-25,1006.0,450.5,48.91,48.9% Math proficiency (Levels 3+4)
24Q007,2024-25,454.0,477.1,86.34,86.3% Math proficiency (Levels 3+4)
24Q012,2024-25,422.0,460.7,65.64,65.6% Math proficiency (Levels 3+4)
24Q013,2024-25,379.0,453.5,54.62,54.6% Math proficiency (Levels 3+4)
24Q014,2024-25,558.0,438.8,30.82,30.8% Math proficiency (Levels 3+4)
24Q016,2024-25,575.0,438.4,29.57,29.6% Math proficiency (Levels 3+4)
24Q019,2024-25,714.0,438.5,28.57,28.6% Math proficiency (Levels 3+4)
24Q049,2024-25,661.0,461.0,65.05,65.0% Math proficiency (Levels 3+4)
24Q058,2024-25,404.0,456.5,59.16,59.2% Math proficiency (Levels 3+4)
24Q061,2024-25,1917.0,440.0,29.73,29.7% Math proficiency (Levels 3+4)
24Q068,2024-25,186.0,448.7,51.08,51.1% Math proficiency (Levels 3+4)
24Q071,2024-25,205.0,451.7,51.22,51.2% Math proficiency (Levels 3+4)
24Q073,2024-25,1374.0,458.4,57.5,57.5% Math proficiency (Levels 3+4)
24Q077,2024-25,512.0,442.4,36.13,36.1% Math proficiency (Levels 3+4)
24Q081,2024-25,321.0,460.6,68.54,68.5% Math proficiency (Levels 3+4)
24Q087,2024-25,279.0,465.6,69.53,69.5% Math proficiency (Levels 3+4)
24Q088,2024-25,318.0,453.8,55.35,55.4% Math proficiency (Levels 3+4)
24Q089,2024-25,441.0,445.9,44.9,44.9% Math proficiency (Levels 3+4)
24Q091,2024-25,328.0,447.2,45.73,45.7% Math proficiency (Levels 3+4)
24Q093,2024-25,567.0,442.6,35.45,35.5% Math proficiency (Levels 3+4)
24Q102,2024-25,601.0,468.4,75.37,75.4% Math proficiency (Levels 3+4)
24Q110,2024-25,357.0,453.9,56.02,56.0% Math proficiency (Levels 3+4)
24Q113,2024-25,501.0,462.6,66.27,66.3% Math proficiency (Levels 3+4)
24Q119,2024-25,744.0,468.4,70.03,70.0% Math proficiency (Levels 3+4)
24Q125,2024-25,1100.0,442.3,35.45,35.5% Math proficiency (Levels 3+4)
24Q128,2024-25,330.0,461.0,65.76,65.8% Math proficiency (Levels 3+4)
24Q143,2024-25,720.0,440.4,31.94,31.9% Math proficiency (Levels 3+4)
24Q153,2024-25,332.0,458.3,60.84,60.8% Math proficiency (Levels 3+4)
24Q199,2024-25,233.0,450.0,50.21,50.2% Math proficiency (Levels 3+4)
24Q211,2024-25,421.0,446.4,41.09,41.1% Math proficiency (Levels 3+4)
24Q229,2024-25,530.0,458.4,61.89,61.9% Math proficiency (Levels 3+4)
24Q239,2024-25,165.0,439.7,33.33,33.3% Math proficiency (Levels 3+4)
24Q290,2024-25,242.0,462.3,64.88,64.9% Math proficiency (Levels 3+4)
24Q305,2024-25,156.0,445.2,37.18,37.2% Math proficiency (Levels 3+4)
24Q307,2024-25,339.0,446.5,40.41,40.4% Math proficiency (Levels 3+4)
24Q311,2024-25,719.0,437.1,25.31,25.3% Math proficiency (Levels 3+4)
24Q330,2024-25,225.0,449.7,49.78,49.8% Math proficiency (Levels 3+4)
24Q343,2024-25,228.0,463.7,68.42,68.4% Math proficiency (Levels 3+4)
24Q419,2024-25,570.0,437.9,26.49,26.5% Math proficiency (Levels 3+4)
24Q560,2024-25,120.0,,,Data suppressed
25Q020,2024-25,464.0,462.2,67.89,67.9% Math proficiency (Levels 3+4)
25Q021,2024-25,554.0,464.5,69.68,69.7% Math proficiency (Levels 3+4)
25Q022,2024-25,397.0,470.5,77.08,77.1% Math proficiency (Levels 3+4)
25Q024,2024-25,608.0,477.0,86.68,86.7% Math proficiency (Levels 3+4)
25Q025,2024-25,664.0,,,Data suppressed
25Q029,2024-25,330.0,450.8,50.0,50.0% Math proficiency (Levels 3+4)
25Q032,2024-25,439.0,468.1,73.35,73.3% Math proficiency (Levels 3+4)
25Q079,2024-25,464.0,485.5,94.83,94.8% Math proficiency (Levels 3+4)
25Q107,2024-25,398.0,450.9,50.5,50.5% Math proficiency (Levels 3+4)
25Q120,2024-25,381.0,456.3,59.32,59.3% Math proficiency (Levels 3+4)
25Q129,2024-25,500.0,454.5,52.8,52.8% Math proficiency (Levels 3+4)
25Q130,2024-25,169.0,484.7,94.67,94.7% Math proficiency (Levels 3+4)
25Q154,2024-25,179.0,456.9,58.66,58.7% Math proficiency (Levels 3+4)
25Q163,2024-25,365.0,477.4,84.66,84.7% Math proficiency (Levels 3+4)
25Q164,2024-25,252.0,459.8,62.7,62.7% Math proficiency (Levels 3+4)
25Q165,2024-25,267.0,464.1,70.04,70.0% Math proficiency (Levels 3+4)
25Q169,2024-25,214.0,472.1,80.37,80.4% Math proficiency (Levels 3+4)
25Q184,2024-25,218.0,476.1,84.4,84.4% Math proficiency (Levels 3+4)
25Q185,2024-25,1269.0,470.3,74.78,74.8% Math proficiency (Levels 3+4)
25Q189,2024-25,508.0,460.7,60.83,60.8% Math proficiency (Levels 3+4)
25Q193,2024-25,247.0,466.8,78.54,78.5% Math proficiency (Levels 3+4)
25Q194,2024-25,735.0,461.7,64.76,64.8% Math proficiency (Levels 3+4)
25Q200,2024-25,292.0,457.5,59.59,59.6% Math proficiency (Levels 3+4)
25Q201,2024-25,96.0,462.5,69.79,69.8% Math proficiency (Levels 3+4)
25Q209,2024-25,219.0,478.1,85.84,85.8% Math proficiency (Levels 3+4)
25Q214,2024-25,187.0,461.7,63.64,63.6% Math proficiency (Levels 3+4)
25Q219,2024-25,292.0,460.8,62.33,62.3% Math proficiency (Levels 3+4)
25Q237,2024-25,1068.0,464.9,66.57,66.6% Math proficiency (Levels 3+4)
25Q242,2024-25,61.0,470.1,83.61,83.6% Math proficiency (Levels 3+4)
25Q244,2024-25,78.0,481.0,93.59,93.6% Math proficiency (Levels 3+4)
25Q250,2024-25,217.0,436.1,26.73,26.7% Math proficiency (Levels 3+4)
25Q252,2024-25,160.0,,,Data suppressed
25Q281,2024-25,212.0,472.1,82.55,82.5% Math proficiency (Levels 3+4)
25Q285,2024-25,147.0,460.2,65.31,65.3% Math proficiency (Levels 3+4)
25Q294,2024-25,321.0,477.6,81.0,81.0% Math proficiency (Levels 3+4)
25Q379,2024-25,346.0,440.0,29.48,29.5% Math proficiency (Levels 3+4)
25Q499,2024-25,285.0,,,Data suppressed
26Q018,2024-25,152.0,468.5,75.0,75.0% Math proficiency (Levels 3+4)
26Q026,2024-25,243.0,463.6,69.55,69.5% Math proficiency (Levels 3+4)
26Q031,2024-25,144.0,461.6,68.06,68.1% Math proficiency (Levels 3+4)
26Q041,2024-25,171.0,486.7,94.15,94.2% Math proficiency (Levels 3+4)
26Q046,2024-25,205.0,471.2,79.02,79.0% Math proficiency (Levels 3+4)
26Q067,2024-25,699.0,480.9,86.7,86.7% Math proficiency (Levels 3+4)
26Q074,2024-25,896.0,479.6,83.37,83.4% Math proficiency (Levels 3+4)
26Q094,2024-25,168.0,487.0,95.24,95.2% Math proficiency (Levels 3+4)
26Q098,2024-25,96.0,485.9,96.88,96.9% Math proficiency (Levels 3+4)
26Q115,2024-25,304.0,473.3,80.26,80.3% Math proficiency (Levels 3+4)
26Q133,2024-25,275.0,471.1,77.82,77.8% Math proficiency (Levels 3+4)
26Q158,2024-25,566.0,471.3,75.97,76.0% Math proficiency (Levels 3+4)
26Q159,2024-25,277.0,467.9,76.53,76.5% Math proficiency (Levels 3+4)
26Q162,2024-25,265.0,473.4,80.0,80.0% Math proficiency (Levels 3+4)
26Q172,2024-25,622.0,463.1,65.27,65.3% Math proficiency (Levels 3+4)
26Q173,2024-25,475.0,470.1,78.53,78.5% Math proficiency (Levels 3+4)
26Q178,2024-25,259.0,453.3,52.12,52.1% Math proficiency (Levels 3+4)
26Q186,2024-25,123.0,467.1,82.11,82.1% Math proficiency (Levels 3+4)
26Q188,2024-25,309.0,487.2,89.64,89.6% Math proficiency (Levels 3+4)
26Q191,2024-25,116.0,466.3,77.59,77.6% Math proficiency (Levels 3+4)
26Q203,2024-25,335.0,485.9,93.73,93.7% Math proficiency (Levels 3+4)
26Q205,2024-25,97.0,476.0,84.54,84.5% Math proficiency (Levels 3+4)
26Q213,2024-25,165.0,463.8,70.3,70.3% Math proficiency (Levels 3+4)
26Q216,2024-25,1275.0,474.8,80.47,80.5% Math proficiency (Levels 3+4)
26Q221,2024-25,247.0,472.4,81.78,81.8% Math proficiency (Levels 3+4)
26Q266,2024-25,216.0,,,Data suppressed
26Q376,2024-25,258.0,480.1,91.09,91.1% Math proficiency (Levels 3+4)
26Q390,2024-25,18.0,,,Data suppressed
27Q042,2024-25,337.0,444.5,39.76,39.8% Math proficiency (Levels 3+4)
27Q043,2024-25,262.0,435.2,23.66,23.7% Math proficiency (Levels 3+4)
27Q045,2024-25,162.0,431.0,18.52,18.5% Math proficiency (Levels 3+4)
27Q047,2024-25,114.0,,,Data suppressed
27Q053,2024-25,153.0,,,Data suppressed
27Q056,2024-25,259.0,460.0,63.32,63.3% Math proficiency (Levels 3+4)
27Q060,2024-25,416.0,469.1,74.04,74.0% Math proficiency (Levels 3+4)
27Q062,2024-25,375.0,454.0,56.8,56.8% Math proficiency (Levels 3+4)
27Q063,2024-25,429.0,460.3,65.5,65.5% Math proficiency (Levels 3+4)
27Q064,2024-25,223.0,451.2,50.67,50.7% Math proficiency (Levels 3+4)
27Q065,2024-25,157.0,456.5,61.78,61.8% Math proficiency (Levels 3+4)
27Q066,2024-25,236.0,480.8,90.25,90.2% Math proficiency (Levels 3+4)
27Q090,2024-25,246.0,452.1,53.66,53.7% Math proficiency (Levels 3+4)
27Q096,2024-25,129.0,469.2,75.97,76.0% Math proficiency (Levels 3+4)
27Q097,2024-25,254.0,454.1,55.91,55.9% Math proficiency (Levels 3+4)
27Q100,2024-25,282.0,461.3,67.02,67.0% Math proficiency (Levels 3+4)
27Q104,2024-25,221.0,447.2,42.53,42.5% Math proficiency (Levels 3+4)
27Q105,2024-25,382.0,432.6,19.37,19.4% Math proficiency (Levels 3+4)
27Q106,2024-25,72.0,433.9,26.39,26.4% Math proficiency (Levels 3+4)
27Q108,2024-25,471.0,468.2,76.43,76.4% Math proficiency (Levels 3+4)
27Q114,2024-25,293.0,,,Data suppressed
27Q123,2024-25,237.0,465.8,77.22,77.2% Math proficiency (Levels 3+4)
27Q124,2024-25,676.0,451.4,49.85,49.9% Math proficiency (Levels 3+4)
27Q137,2024-25,1022.0,456.4,57.34,57.3% Math proficiency (Levels 3+4)
27Q146,2024-25,260.0,,,Data suppressed
27Q155,2024-25,143.0,470.6,86.01,86.0% Math proficiency (Levels 3+4)
27Q183,2024-25,250.0,439.7,30.4,30.4% Math proficiency (Levels 3+4)
27Q197,2024-25,182.0,451.1,52.2,52.2% Math proficiency (Levels 3+4)
27Q202,2024-25,789.0,455.5,57.79,57.8% Math proficiency (Levels 3+4)
27Q207,2024-25,361.0,464.1,70.64,70.6% Math proficiency (Levels 3+4)
27Q210,2024-25,960.0,452.3,50.42,50.4% Math proficiency (Levels 3+4)
27Q223,2024-25,237.0,440.5,36.29,36.3% Math proficiency (Levels 3+4)
27Q226,2024-25,732.0,443.8,39.89,39.9% Math proficiency (Levels 3+4)
27Q232,2024-25,406.0,,,Data suppressed
27Q253,2024-25,238.0,440.0,31.93,31.9% Math proficiency (Levels 3+4)
27Q254,2024-25,208.0,466.2,74.52,74.5% Math proficiency (Levels 3+4)
27Q262,2024-25,188.0,446.1,43.62,43.6% Math proficiency (Levels 3+4)
27Q273,2024-25,135.0,453.1,53.33,53.3% Math proficiency (Levels 3+4)
27Q282,2024-25,237.0,450.4,52.32,52.3% Math proficiency (Levels 3+4)
27Q297,2024-25,281.0,458.4,65.12,65.1% Math proficiency (Levels 3+4)
27Q306,2024-25,177.0,449.4,49.72,49.7% Math proficiency (Levels 3+4)
27Q309,2024-25,158.0,434.9,18.35,18.4% Math proficiency (Levels 3+4)
27Q316,2024-25,140.0,466.5,75.0,75.0% Math proficiency (Levels 3+4)
27Q317,2024-25,175.0,461.4,72.57,72.6% Math proficiency (Levels 3+4)
27Q318,2024-25,143.0,447.0,41.96,42.0% Math proficiency (Levels 3+4)
27Q319,2024-25,279.0,454.7,59.14,59.1% Math proficiency (Levels 3+4)
27Q323,2024-25,389.0,481.1,90.75,90.8% Math proficiency (Levels 3+4)
27Q333,2024-25,174.0,433.1,21.26,21.3% Math proficiency (Levels 3+4)
27Q362,2024-25,127.0,478.3,89.76,89.8% Math proficiency (Levels 3+4)
27Q377,2024-25,177.0,458.2,66.1,66.1% Math proficiency (Levels 3+4)
28Q008,2024-25,304.0,447.7,47.37,47.4% Math proficiency (Levels 3+4)
28Q040,2024-25,120.0,467.7,80.83,80.8% Math proficiency (Levels 3+4)
28Q048,2024-25,169.0,460.3,66.27,66.3% Math proficiency (Levels 3+4)
28Q050,2024-25,438.0,451.7,51.14,51.1% Math proficiency (Levels 3+4)
28Q054,2024-25,171.0,456.4,60.23,60.2% Math proficiency (Levels 3+4)
28Q055,2024-25,151.0,471.0,84.77,84.8% Math proficiency (Levels 3+4)
28Q072,2024-25,323.0,439.7,30.65,30.6% Math proficiency (Levels 3+4)
28Q080,2024-25,114.0,452.9,61.4,61.4% Math proficiency (Levels 3+4)
28Q082,2024-25,311.0,443.8,36.66,36.7% Math proficiency (Levels 3+4)
28Q086,2024-25,309.0,464.9,71.2,71.2% Math proficiency (Levels 3+4)
28Q099,2024-25,340.0,468.3,79.41,79.4% Math proficiency (Levels 3+4)
28Q101,2024-25,224.0,480.7,89.73,89.7% Math proficiency (Levels 3+4)
28Q117,2024-25,224.0,463.5,73.21,73.2% Math proficiency (Levels 3+4)
28Q121,2024-25,228.0,478.2,88.16,88.2% Math proficiency (Levels 3+4)
28Q139,2024-25,200.0,465.0,73.0,73.0% Math proficiency (Levels 3+4)
28Q140,2024-25,115.0,461.4,64.35,64.3% Math proficiency (Levels 3+4)
28Q144,2024-25,327.0,477.1,87.16,87.2% Math proficiency (Levels 3+4)
28Q157,2024-25,1079.0,476.3,78.68,78.7% Math proficiency (Levels 3+4)
28Q160,2024-25,208.0,460.8,70.67,70.7% Math proficiency (Levels 3+4)
28Q161,2024-25,177.0,466.3,76.27,76.3% Math proficiency (Levels 3+4)
28Q167,2024-25,213.0,447.2,42.72,42.7% Math proficiency (Levels 3+4)
28Q174,2024-25,243.0,478.2,83.13,83.1% Math proficiency (Levels 3+4)
28Q175,2024-25,249.0,470.0,75.9,75.9% Math proficiency (Levels 3+4)
28Q182,2024-25,362.0,439.8,32.04,32.0% Math proficiency (Levels 3+4)
28Q190,2024-25,559.0,461.7,59.93,59.9% Math proficiency (Levels 3+4)
28Q196,2024-25,306.0,493.1,97.71,97.7% Math proficiency (Levels 3+4)
28Q206,2024-25,212.0,455.6,58.02,58.0% Math proficiency (Levels 3+4)
28Q217,2024-25,787.0,450.2,47.52,47.5% Math proficiency (Levels 3+4)
28Q220,2024-25,279.0,450.7,49.1,49.1% Math proficiency (Levels 3+4)
28Q284,2024-25,173.0,448.3,45.66,45.7% Math proficiency (Levels 3+4)
28Q287,2024-25,239.0,432.1,21.34,21.3% Math proficiency (Levels 3+4)
28Q303,2024-25,202.0,486.2,95.54,95.5% Math proficiency (Levels 3+4)
28Q310,2024-25,224.0,453.9,54.02,54.0% Math proficiency (Levels 3+4)
28Q312,2024-25,101.0,452.3,53.47,53.5% Math proficiency (Levels 3+4)
28Q332,2024-25,150.0,449.0,45.33,45.3% Math proficiency (Levels 3+4)
28Q349,2024-25,272.0,457.7,60.29,60.3% Math proficiency (Levels 3+4)
28Q354,2024-25,184.0,459.5,64.13,64.1% Math proficiency (Levels 3+4)
28Q358,2024-25,195.0,456.7,58.46,58.5% Math proficiency (Levels 3+4)
28Q680,2024-25,182.0,482.0,87.36,87.4% Math proficiency (Levels 3+4)
28Q896,2024-25,196.0,440.8,37.76,37.8% Math proficiency (Levels 3+4)
29Q015,2024-25,130.0,447.2,43.08,43.1% Math proficiency (Levels 3+4)
29Q033,2024-25,340.0,457.0,62.35,62.4% Math proficiency (Levels 3+4)
29Q034,2024-25,187.0,454.3,57.75,57.8% Math proficiency (Levels 3+4)
29Q035,2024-25,252.0,461.1,67.46,67.5% Math proficiency (Levels 3+4)
29Q036,2024-25,130.0,447.6,48.46,48.5% Math proficiency (Levels 3+4)
29Q037,2024-25,136.0,447.7,47.06,47.1% Math proficiency (Levels 3+4)
29Q038,2024-25,110.0,462.6,65.45,65.5% Math proficiency (Levels 3+4)
29Q052,2024-25,121.0,434.9,23.14,23.1% Math proficiency (Levels 3+4)
29Q059,2024-25,368.0,443.8,39.13,39.1% Math proficiency (Levels 3+4)
29Q095,2024-25,418.0,470.3,77.03,77.0% Math proficiency (Levels 3+4)
29Q109,2024-25,839.0,453.0,50.18,50.2% Math proficiency (Levels 3+4)
29Q116,2024-25,453.0,443.7,35.98,36.0% Math proficiency (Levels 3+4)
29Q118,2024-25,160.0,460.1,61.88,61.9% Math proficiency (Levels 3+4)
29Q131,2024-25,350.0,472.0,78.29,78.3% Math proficiency (Levels 3+4)
29Q132,2024-25,119.0,467.7,78.15,78.2% Math proficiency (Levels 3+4)
29Q134,2024-25,142.0,448.5,45.77,45.8% Math proficiency (Levels 3+4)
