DBN,school_year,family_q36_pct_satisfied,family_q36_pct_satisfied_label
28Q175,2022-23,94.0,94.0% of families satisfied with their child's education
28Q182,2022-23,97.0,97.0% of families satisfied with their child's education
28Q190,2022-23,92.0,92.0% of families satisfied with their child's education
28Q196,2022-23,97.0,97.0% of families satisfied with their child's education
28Q206,2022-23,96.0,96.0% of families satisfied with their child's education
28Q217,2022-23,95.0,95.0% of families satisfied with their child's education
28Q220,2022-23,93.0,93.0% of families satisfied with their child's education
28Q284,2022-23,96.0,96.0% of families satisfied with their child's education
28Q287,2022-23,97.0,97.0% of families satisfied with their child's education
28Q303,2022-23,96.0,96.0% of families satisfied with their child's education
28Q310,2022-23,92.0,92.0% of families satisfied with their child's education
28Q312,2022-23,96.0,96.0% of families satisfied with their child's education
28Q325,2022-23,93.0,93.0% of families satisfied with their child's education
28Q328,2022-23,93.0,93.0% of families satisfied with their child's education
28Q332,2022-23,92.0,92.0% of families satisfied with their child's education
28Q338,2022-23,100.0,100.0% of families satisfied with their child's education
28Q349,2022-23,98.0,98.0% of families satisfied with their child's education
28Q350,2022-23,94.0,94.0% of families satisfied with their child's education
28Q354,2022-23,93.0,93.0% of families satisfied with their child's education
28Q358,2022-23,93.0,93.0% of families satisfied with their child's education
28Q440,2022-23,93.0,93.0% of families satisfied with their child's education
28Q505,2022-23,94.0,94.0% of families satisfied with their child's education
28Q620,2022-23,92.0,92.0% of families satisfied with their child's education
28Q680,2022-23,90.0,90.0% of families satisfied with their child's education
28Q686,2022-23,96.0,96.0% of families satisfied with their child's education
28Q687,2022-23,94.0,94.0% of families satisfied with their child's education
28Q690,2022-23,88.0,88.0% of families satisfied with their child's education
28Q896,2022-23,94.0,94.0% of families satisfied with their child's education
29Q015,2022-23,92.0,92.0% of families satisfied with their child's education
29Q033,2022-23,96.0,96.0% of families satisfied with their child's education
29Q034,2022-23,95.0,95.0% of families satisfied with their child's education
29Q035,2022-23,94.0,94.0% of families satisfied with their child's education
29Q036,2022-23,96.0,96.0% of families satisfied with their child's education
29Q037,2022-23,92.0,92.0% of families satisfied with their child's education
29Q038,2022-23,97.0,97.0% of families satisfied with their child's education
29Q052,2022-23,91.0,91.0% of families satisfied with their child's education
29Q059,2022-23,89.0,89.0% of families satisfied with their child's education
29Q095,2022-23,98.0,98.0% of families satisfied with their child's education
29Q109,2022-23,92.0,92.0% of families satisfied with their child's education
29Q116,2022-23,90.0,90.0% of families satisfied with their child's education
29Q118,2022-23,93.0,93.0% of families satisfied with their child's education
29Q131,2022-23,94.0,94.0% of families satisfied with their child's education
29Q132,2022-23,97.0,97.0% of families satisfied with their child's education
29Q134,2022-23,92.0,92.0% of families satisfied with their child's education
29Q135,2022-23,92.0,92.0% of families satisfied with their child's education
29Q136,2022-23,93.0,93.0% of families satisfied with their child's education
29Q138,2022-23,93.0,93.0% of families satisfied with their child's education
29Q147,2022-23,96.0,96.0% of families satisfied with their child's education
29Q156,2022-23,87.0,87.0% of families satisfied with their child's education
29Q176,2022-23,89.0,89.0% of families satisfied with their child's education
29Q181,2022-23,100.0,100.0% of families satisfied with their child's education
29Q192,2022-23,92.0,92.0% of families satisfied with their child's education
29Q195,2022-23,94.0,94.0% of families satisfied with their child's education
29Q208,2022-23,92.0,92.0% of families satisfied with their child's education
29Q238,2022-23,90.0,90.0% of families satisfied with their child's education
29Q243,2022-23,92.0,92.0% of families satisfied with their child's education
29Q248,2022-23,83.0,83.0% of families satisfied with their child's education
29Q251,2022-23,96.0,96.0% of families satisfied with their child's education
29Q259,2022-23,93.0,93.0% of families satisfied with their child's education
29Q265,2022-23,86.0,86.0% of families satisfied with their child's education
29Q268,2022-23,92.0,92.0% of families satisfied with their child's education
29Q270,2022-23,87.0,87.0% of families satisfied with their child's education
29Q272,2022-23,95.0,95.0% of families satisfied with their child's education
29Q283,2022-23,91.0,91.0% of families satisfied with their child's education
29Q289,2022-23,87.0,87.0% of families satisfied with their child's education
29Q295,2022-23,95.0,95.0% of families satisfied with their child's education
29Q313,2022-23,87.0,87.0% of families satisfied with their child's education
29Q326,2022-23,91.0,91.0% of families satisfied with their child's education
29Q327,2022-23,97.0,97.0% of families satisfied with their child's education
29Q355,2022-23,87.0,87.0% of families satisfied with their child's education
29Q356,2022-23,90.0,90.0% of families satisfied with their child's education
29Q360,2022-23,96.0,96.0% of families satisfied with their child's education
29Q492,2022-23,99.0,99.0% of families satisfied with their child's education
29Q498,2022-23,100.0,100.0% of families satisfied with their child's education
30Q002,2022-23,92.0,92.0% of families satisfied with their child's education
30Q010,2022-23,98.0,98.0% of families satisfied with their child's education
30Q011,2022-23,92.0,92.0% of families satisfied with their child's education
30Q017,2022-23,92.0,92.0% of families satisfied with their child's education
30Q069,2022-23,97.0,97.0% of families satisfied with their child's education
30Q070,2022-23,96.0,96.0% of families satisfied with their child's education
30Q076,2022-23,95.0,95.0% of families satisfied with their child's education
30Q078,2022-23,95.0,95.0% of families satisfied with their child's education
30Q084,2022-23,95.0,95.0% of families satisfied with their child's education
30Q085,2022-23,96.0,96.0% of families satisfied with their child's education
30Q092,2022-23,98.0,98.0% of families satisfied with their child's education
30Q111,2022-23,89.0,89.0% of families satisfied with their child's education
30Q112,2022-23,93.0,93.0% of families satisfied with their child's education
30Q122,2022-23,94.0,94.0% of families satisfied with their child's education
30Q126,2022-23,91.0,91.0% of families satisfied with their child's education
30Q127,2022-23,93.0,93.0% of families satisfied with their child's education
30Q141,2022-23,95.0,95.0% of families satisfied with their child's education
30Q145,2022-23,97.0,97.0% of families satisfied with their child's education
30Q148,2022-23,96.0,96.0% of families satisfied with their child's education
30Q149,2022-23,97.0,97.0% of families satisfied with their child's education
30Q150,2022-23,92.0,92.0% of families satisfied with their child's education
30Q151,2022-23,97.0,97.0% of families satisfied with their child's education
30Q152,2022-23,98.0,98.0% of families satisfied with their child's education
30Q166,2022-23,97.0,97.0% of families satisfied with their child's education
30Q171,2022-23,99.0,99.0% of families satisfied with their child's education
30Q204,2022-23,96.0,96.0% of families satisfied with their child's education
30Q212,2022-23,95.0,95.0% of families satisfied with their child's education
30Q222,2022-23,99.0,99.0% of families satisfied with their child's education
30Q227,2022-23,96.0,96.0% of families satisfied with their child's education
30Q228,2022-23,96.0,96.0% of families satisfied with their child's education
30Q230,2022-23,95.0,95.0% of families satisfied with their child's education
30Q234,2022-23,97.0,97.0% of families satisfied with their child's education
30Q235,2022-23,95.0,95.0% of families satisfied with their child's education
30Q258,2022-23,97.0,97.0% of families satisfied with their child's education
30Q280,2022-23,98.0,98.0% of families satisfied with their child's education
30Q286,2022-23,96.0,96.0% of families satisfied with their child's education
30Q291,2022-23,97.0,97.0% of families satisfied with their child's education
