DBN,school_year,suspension_total,suspension_rate,suspension_rate_label
25Q025,2023-24,85.0,8.11,8.1% of students suspended
25Q029,2023-24,30.0,4.21,4.2% of students suspended
25Q032,2023-24,16.0,1.91,1.9% of students suspended
25Q079,2023-24,28.0,2.65,2.6% of students suspended
25Q107,2023-24,,,Data suppressed
25Q120,2023-24,10.0,1.29,1.3% of students suspended
25Q129,2023-24,26.0,2.3,2.3% of students suspended
25Q130,2023-24,,,Data suppressed
25Q154,2023-24,,,Data suppressed
25Q163,2023-24,7.0,0.91,0.9% of students suspended
25Q164,2023-24,15.0,2.74,2.7% of students suspended
25Q165,2023-24,21.0,3.29,3.3% of students suspended
25Q169,2023-24,20.0,5.05,5.0% of students suspended
25Q185,2023-24,68.0,4.62,4.6% of students suspended
25Q189,2023-24,58.0,9.35,9.3% of students suspended
25Q193,2023-24,8.0,1.43,1.4% of students suspended
25Q194,2023-24,137.0,13.77,13.8% of students suspended
25Q200,2023-24,14.0,2.63,2.6% of students suspended
25Q201,2023-24,9.0,2.45,2.5% of students suspended
25Q209,2023-24,,,Data suppressed
25Q214,2023-24,,,Data suppressed
25Q219,2023-24,45.0,7.39,7.4% of students suspended
25Q237,2023-24,53.0,4.09,4.1% of students suspended
25Q240,2023-24,36.0,5.85,5.8% of students suspended
25Q241,2023-24,7.0,1.55,1.6% of students suspended
25Q250,2023-24,88.0,32.96,33.0% of students suspended
25Q252,2023-24,35.0,5.95,6.0% of students suspended
25Q263,2023-24,11.0,2.68,2.7% of students suspended
25Q281,2023-24,28.0,4.08,4.1% of students suspended
25Q285,2023-24,69.0,11.0,11.0% of students suspended
25Q294,2023-24,20.0,5.56,5.6% of students suspended
25Q379,2023-24,45.0,9.64,9.6% of students suspended
25Q425,2023-24,176.0,6.47,6.5% of students suspended
25Q460,2023-24,41.0,2.59,2.6% of students suspended
25Q499,2023-24,12.0,2.18,2.2% of students suspended
25Q525,2023-24,14.0,1.05,1.1% of students suspended
25Q540,2023-24,28.0,7.43,7.4% of students suspended
25Q670,2023-24,42.0,7.39,7.4% of students suspended
25Q792,2023-24,21.0,17.8,17.8% of students suspended
26Q018,2023-24,,,Data suppressed
26Q026,2023-24,,,Data suppressed
26Q031,2023-24,,,Data suppressed
26Q041,2023-24,,,Data suppressed
26Q067,2023-24,21.0,2.22,2.2% of students suspended
26Q074,2023-24,58.0,5.41,5.4% of students suspended
26Q133,2023-24,,,Data suppressed
26Q158,2023-24,77.0,9.78,9.8% of students suspended
26Q162,2023-24,,,Data suppressed
26Q172,2023-24,85.0,10.25,10.2% of students suspended
26Q173,2023-24,8.0,0.86,0.9% of students suspended
26Q178,2023-24,26.0,4.91,4.9% of students suspended
26Q186,2023-24,9.0,2.63,2.6% of students suspended
26Q188,2023-24,14.0,2.11,2.1% of students suspended
26Q191,2023-24,,,Data suppressed
26Q213,2023-24,,,Data suppressed
26Q216,2023-24,66.0,4.4,4.4% of students suspended
26Q266,2023-24,26.0,5.32,5.3% of students suspended
26Q315,2023-24,18.0,3.42,3.4% of students suspended
26Q376,2023-24,,,Data suppressed
26Q415,2023-24,167.0,5.59,5.6% of students suspended
26Q430,2023-24,42.0,0.95,0.9% of students suspended
26Q435,2023-24,22.0,1.95,1.9% of students suspended
26Q495,2023-24,60.0,2.0,2.0% of students suspended
26Q566,2023-24,51.0,6.16,6.2% of students suspended
27Q042,2023-24,28.0,4.44,4.4% of students suspended
27Q043,2023-24,11.0,1.78,1.8% of students suspended
27Q045,2023-24,,,Data suppressed
27Q047,2023-24,9.0,3.26,3.3% of students suspended
27Q053,2023-24,49.0,19.52,19.5% of students suspended
27Q060,2023-24,,,Data suppressed
27Q062,2023-24,14.0,1.75,1.8% of students suspended
27Q064,2023-24,,,Data suppressed
27Q065,2023-24,,,Data suppressed
27Q066,2023-24,,,Data suppressed
27Q090,2023-24,,,Data suppressed
27Q105,2023-24,88.0,14.62,14.6% of students suspended
27Q106,2023-24,,,Data suppressed
27Q108,2023-24,7.0,0.62,0.6% of students suspended
27Q114,2023-24,,,Data suppressed
27Q124,2023-24,43.0,4.14,4.1% of students suspended
27Q137,2023-24,151.0,9.09,9.1% of students suspended
27Q146,2023-24,11.0,2.13,2.1% of students suspended
27Q155,2023-24,,,Data suppressed
27Q183,2023-24,28.0,6.68,6.7% of students suspended
27Q197,2023-24,6.0,1.47,1.5% of students suspended
27Q202,2023-24,139.0,15.76,15.8% of students suspended
27Q207,2023-24,23.0,3.57,3.6% of students suspended
27Q210,2023-24,115.0,7.83,7.8% of students suspended
27Q223,2023-24,10.0,1.53,1.5% of students suspended
27Q226,2023-24,146.0,18.16,18.2% of students suspended
27Q232,2023-24,44.0,5.4,5.4% of students suspended
27Q253,2023-24,13.0,2.34,2.3% of students suspended
27Q254,2023-24,9.0,1.71,1.7% of students suspended
27Q260,2023-24,42.0,14.84,14.8% of students suspended
27Q261,2023-24,9.0,3.69,3.7% of students suspended
27Q262,2023-24,30.0,2.5,2.5% of students suspended
27Q282,2023-24,25.0,9.51,9.5% of students suspended
27Q297,2023-24,21.0,5.36,5.4% of students suspended
27Q302,2023-24,47.0,9.4,9.4% of students suspended
27Q308,2023-24,27.0,4.42,4.4% of students suspended
27Q309,2023-24,54.0,8.67,8.7% of students suspended
27Q314,2023-24,37.0,9.2,9.2% of students suspended
27Q316,2023-24,,,Data suppressed
27Q317,2023-24,,,Data suppressed
27Q318,2023-24,28.0,16.57,16.6% of students suspended
27Q319,2023-24,31.0,10.51,10.5% of students suspended
27Q323,2023-24,16.0,1.34,1.3% of students suspended
27Q324,2023-24,42.0,18.42,18.4% of students suspended
27Q333,2023-24,34.0,10.59,10.6% of students suspended
27Q334,2023-24,7.0,1.79,1.8% of students suspended
27Q351,2023-24,36.0,14.06,14.1% of students suspended
27Q362,2023-24,9.0,1.85,1.9% of students suspended
27Q400,2023-24,114.0,19.79,19.8% of students suspended
27Q475,2023-24,94.0,5.51,5.5% of students suspended
27Q480,2023-24,190.0,7.82,7.8% of students suspended
27Q650,2023-24,11.0,1.03,1.0% of students suspended
28Q008,2023-24,30.0,8.5,8.5% of students suspended
28Q040,2023-24,,,Data suppressed
28Q048,2023-24,,,Data suppressed
28Q050,2023-24,,,Data suppressed
28Q054,2023-24,,,Data suppressed
28Q055,2023-24,,,Data suppressed
28Q072,2023-24,16.0,4.85,4.8% of students suspended
28Q080,2023-24,,,Data suppressed
28Q082,2023-24,9.0,1.42,1.4% of students suspended
28Q086,2023-24,8.0,1.17,1.2% of students suspended
28Q101,2023-24,,,Data suppressed
28Q117,2023-24,,,Data suppressed
28Q139,2023-24,,,Data suppressed
28Q157,2023-24,88.0,5.37,5.4% of students suspended
28Q160,2023-24,,,Data suppressed
28Q167,2023-24,59.0,7.09,7.1% of students suspended
28Q174,2023-24,10.0,1.86,1.9% of students suspended
28Q175,2023-24,,,Data suppressed
28Q182,2023-24,9.0,1.21,1.2% of students suspended
28Q190,2023-24,52.0,5.51,5.5% of students suspended
28Q196,2023-24,,,Data suppressed
28Q206,2023-24,,,Data suppressed
28Q217,2023-24,102.0,7.98,8.0% of students suspended
28Q284,2023-24,34.0,5.6,5.6% of students suspended
28Q287,2023-24,42.0,13.17,13.2% of students suspended
28Q310,2023-24,58.0,8.42,8.4% of students suspended
28Q325,2023-24,7.0,1.63,1.6% of students suspended
28Q328,2023-24,,,Data suppressed
28Q332,2023-24,,,Data suppressed
28Q338,2023-24,,,Data suppressed
28Q349,2023-24,56.0,9.17,9.2% of students suspended
28Q350,2023-24,23.0,4.46,4.5% of students suspended
28Q354,2023-24,,,Data suppressed
28Q358,2023-24,37.0,10.57,10.6% of students suspended
28Q440,2023-24,112.0,3.26,3.3% of students suspended
28Q505,2023-24,99.0,4.26,4.3% of students suspended
28Q620,2023-24,58.0,2.64,2.6% of students suspended
28Q680,2023-24,39.0,5.72,5.7% of students suspended
28Q686,2023-24,43.0,4.39,4.4% of students suspended
28Q687,2023-24,10.0,2.01,2.0% of students suspended
28Q690,2023-24,65.0,11.73,11.7% of students suspended
28Q896,2023-24,65.0,12.15,12.2% of students suspended
29Q015,2023-24,27.0,8.68,8.7% of students suspended
29Q034,2023-24,,,Data suppressed
29Q036,2023-24,7.0,2.44,2.4% of students suspended
29Q037,2023-24,,,Data suppressed
29Q052,2023-24,10.0,3.56,3.6% of students suspended
29Q059,2023-24,110.0,27.09,27.1% of students suspended
29Q109,2023-24,118.0,12.77,12.8% of students suspended
29Q116,2023-24,,,Data suppressed
29Q132,2023-24,,,Data suppressed
29Q134,2023-24,,,Data suppressed
29Q135,2023-24,68.0,9.29,9.3% of students suspended
29Q136,2023-24,15.0,4.07,4.1% of students suspended
29Q138,2023-24,,,Data suppressed
29Q147,2023-24,21.0,5.11,5.1% of students suspended
29Q176,2023-24,,,Data suppressed
29Q181,2023-24,,,Data suppressed
29Q192,2023-24,20.0,5.75,5.8% of students suspended
29Q195,2023-24,,,Data suppressed
29Q208,2023-24,31.0,5.24,5.2% of students suspended
29Q238,2023-24,76.0,8.24,8.2% of students suspended
29Q243,2023-24,28.0,5.91,5.9% of students suspended
29Q248,2023-24,43.0,14.83,14.8% of students suspended
29Q251,2023-24,27.0,11.3,11.3% of students suspended
29Q259,2023-24,15.0,2.1,2.1% of students suspended
29Q265,2023-24,58.0,11.76,11.8% of students suspended
29Q268,2023-24,10.0,1.5,1.5% of students suspended
29Q270,2023-24,11.0,1.77,1.8% of students suspended
29Q272,2023-24,10.0,2.53,2.5% of students suspended
29Q283,2023-24,74.0,13.75,13.8% of students suspended
29Q289,2023-24,15.0,6.82,6.8% of students suspended
29Q295,2023-24,,,Data suppressed
29Q313,2023-24,56.0,15.6,15.6% of students suspended
29Q326,2023-24,61.0,16.94,16.9% of students suspended
29Q327,2023-24,42.0,8.54,8.5% of students suspended
29Q355,2023-24,50.0,17.12,17.1% of students suspended
29Q356,2023-24,27.0,8.85,8.8% of students suspended
29Q360,2023-24,6.0,2.01,2.0% of students suspended
29Q492,2023-24,22.0,4.98,5.0% of students suspended
29Q498,2023-24,100.0,17.54,17.5% of students suspended
30Q010,2023-24,130.0,20.28,20.3% of students suspended
30Q011,2023-24,,,Data suppressed
30Q017,2023-24,6.0,1.02,1.0% of students suspended
30Q069,2023-24,9.0,1.1,1.1% of students suspended
30Q070,2023-24,,,Data suppressed
30Q078,2023-24,41.0,5.44,5.4% of students suspended
30Q084,2023-24,7.0,1.96,2.0% of students suspended
30Q085,2023-24,,,Data suppressed
30Q111,2023-24,23.0,4.57,4.6% of students suspended
30Q112,2023-24,,,Data suppressed
30Q122,2023-24,,,Data suppressed
30Q126,2023-24,67.0,16.67,16.7% of students suspended
30Q127,2023-24,50.0,4.3,4.3% of students suspended
30Q141,2023-24,140.0,13.93,13.9% of students suspended
30Q145,2023-24,54.0,3.52,3.5% of students suspended
30Q148,2023-24,,,Data suppressed
30Q149,2023-24,,,Data suppressed
30Q150,2023-24,,,Data suppressed
30Q151,2023-24,,,Data suppressed
30Q152,2023-24,,,Data suppressed
30Q166,2023-24,,,Data suppressed
30Q171,2023-24,11.0,2.31,2.3% of students suspended
30Q204,2023-24,92.0,22.22,22.2% of students suspended
30Q212,2023-24,,,Data suppressed
30Q227,2023-24,126.0,8.08,8.1% of students suspended
30Q230,2023-24,35.0,3.48,3.5% of students suspended
30Q235,2023-24,24.0,17.78,17.8% of students suspended
30Q258,2023-24,11.0,2.25,2.2% of students suspended
30Q286,2023-24,14.0,2.45,2.5% of students suspended
30Q291,2023-24,23.0,5.87,5.9% of students suspended
30Q300,2023-24,7.0,1.36,1.4% of students suspended
30Q301,2023-24,17.0,3.16,3.2% of students suspended
30Q329,2023-24,,,Data suppressed
30Q384,2023-24,,,Data suppressed
30Q398,2023-24,,,Data suppressed
30Q417,2023-24,13.0,6.74,6.7% of students suspended
30Q429,2023-24,,,Data suppressed
30Q445,2023-24,90.0,4.57,4.6% of students suspended
30Q450,2023-24,110.0,5.9,5.9% of students suspended
30Q501,2023-24,8.0,0.95,0.9% of students suspended
30Q502,2023-24,36.0,4.27,4.3% of students suspended
30Q555,2023-24,107.0,7.49,7.5% of students suspended
30Q575,2023-24,26.0,1.87,1.9% of students suspended
30Q580,2023-24,,,Data suppressed
31R001,2023-24,,,Data suppressed
31R002,2023-24,87.0,9.03,9.0% of students suspended
31R003,2023-24,14.0,2.18,2.2% of students suspended
31R004,2023-24,21.0,2.53,2.5% of students suspended
31R006,2023-24,17.0,3.37,3.4% of students suspended
31R007,2023-24,32.0,2.68,2.7% of students suspended
31R009,2023-24,10.0,3.14,3.1% of students suspended
31R010,2023-24,13.0,6.91,6.9% of students suspended
31R011,2023-24,6.0,2.06,2.1% of students suspended
31R013,2023-24,8.0,1.02,1.0% of students suspended
31R016,2023-24,20.0,5.33,5.3% of students suspended
31R018,2023-24,27.0,7.99,8.0% of students suspended
31R019,2023-24,20.0,4.52,4.5% of students suspended
31R020,2023-24,9.0,2.92,2.9% of students suspended
31R021,2023-24,44.0,11.06,11.1% of students suspended
31R023,2023-24,,,Data suppressed
31R024,2023-24,95.0,7.35,7.3% of students suspended
31R027,2023-24,193.0,21.96,22.0% of students suspended
31R028,2023-24,24.0,8.36,8.4% of students suspended
31R029,2023-24,,,Data suppressed
31R030,2023-24,15.0,2.19,2.2% of students suspended
31R031,2023-24,27.0,7.71,7.7% of students suspended
31R032,2023-24,,,Data suppressed
31R034,2023-24,,,Data suppressed
31R035,2023-24,,,Data suppressed
31R036,2023-24,21.0,2.43,2.4% of students suspended
31R038,2023-24,13.0,3.49,3.5% of students suspended
31R039,2023-24,,,Data suppressed
31R041,2023-24,6.0,0.86,0.9% of students suspended
31R042,2023-24,10.0,1.0,1.0% of students suspended
31R044,2023-24,,,Data suppressed
31R045,2023-24,30.0,3.94,3.9% of students suspended
31R046,2023-24,,,Data suppressed
31R047,2023-24,26.0,5.01,5.0% of students suspended
31R048,2023-24,15.0,1.5,1.5% of students suspended
31R049,2023-24,75.0,19.04,19.0% of students suspended
31R050,2023-24,,,Data suppressed
31R051,2023-24,165.0,14.85,14.8% of students suspended
31R053,2023-24,,,Data suppressed
31R054,2023-24,14.0,1.77,1.8% of students suspended
31R057,2023-24,13.0,3.07,3.1% of students suspended
31R058,2023-24,19.0,2.65,2.6% of students suspended
31R059,2023-24,8.0,3.03,3.0% of students suspended
31R060,2023-24,38.0,5.99,6.0% of students suspended
31R061,2023-24,218.0,23.27,23.3% of students suspended
31R063,2023-24,20.0,4.85,4.8% of students suspended
31R064,2023-24,20.0,3.76,3.8% of students suspended
31R068,2023-24,,,Data suppressed
31R072,2023-24,216.0,14.79,14.8% of students suspended
31R074,2023-24,12.0,4.6,4.6% of students suspended
31R075,2023-24,95.0,6.3,6.3% of students suspended
31R078,2023-24,21.0,4.37,4.4% of students suspended
31R080,2023-24,42.0,2.93,2.9% of students suspended
31R085,2023-24,12.0,9.68,9.7% of students suspended
31R440,2023-24,115.0,3.8,3.8% of students suspended
31R445,2023-24,203.0,11.55,11.6% of students suspended
31R450,2023-24,226.0,9.93,9.9% of students suspended
31R455,2023-24,213.0,5.6,5.6% of students suspended
31R460,2023-24,221.0,7.8,7.8% of students suspended
31R470,2023-24,13.0,6.67,6.7% of students suspended
31R600,2023-24,111.0,15.9,15.9% of students suspended
31R605,2023-24,17.0,1.21,1.2% of students suspended
31R861,2023-24,118.0,13.96,14.0% of students suspended
32K045,2023-24,25.0,5.3,5.3% of students suspended
32K086,2023-24,,,Data suppressed
32K116,2023-24,,,Data suppressed
32K123,2023-24,9.0,1.85,1.9% of students suspended
32K162,2023-24,30.0,9.84,9.8% of students suspended
32K168,2023-24,14.0,4.09,4.1% of students suspended
32K291,2023-24,17.0,5.48,5.5% of students suspended
32K347,2023-24,,,Data suppressed
32K349,2023-24,,,Data suppressed
32K376,2023-24,7.0,1.34,1.3% of students suspended
32K377,2023-24,,,Data suppressed
32K383,2023-24,25.0,3.37,3.4% of students suspended
32K384,2023-24,21.0,5.93,5.9% of students suspended
32K403,2023-24,11.0,3.94,3.9% of students suspended
32K549,2023-24,31.0,11.19,11.2% of students suspended
32K552,2023-24,21.0,4.87,4.9% of students suspended
32K556,2023-24,84.0,24.07,24.1% of students suspended
32K562,2023-24,26.0,7.37,7.4% of students suspended
32K564,2023-24,52.0,46.02,46.0% of students suspended
75K036,2023-24,,,Data suppressed
75K053,2023-24,,,Data suppressed
75K077,2023-24,10.0,2.62,2.6% of students suspended
75K140,2023-24,11.0,3.19,3.2% of students suspended
75K368,2023-24,,,Data suppressed
75K369,2023-24,18.0,3.54,3.5% of students suspended
75K371,2023-24,55.0,21.57,21.6% of students suspended
75K373,2023-24,,,Data suppressed
75K753,2023-24,7.0,1.79,1.8% of students suspended
75K771,2023-24,6.0,1.07,1.1% of students suspended
75K811,2023-24,,,Data suppressed
75M035,2023-24,24.0,9.6,9.6% of students suspended
75M721,2023-24,,,Data suppressed
75M811,2023-24,,,Data suppressed
75Q004,2023-24,,,Data suppressed
75Q009,2023-24,,,Data suppressed
75Q075,2023-24,,,Data suppressed
75Q256,2023-24,51.0,9.22,9.2% of students suspended
75Q277,2023-24,,,Data suppressed
75Q721,2023-24,,,Data suppressed
75Q752,2023-24,,,Data suppressed
75Q811,2023-24,,,Data suppressed
75Q993,2023-24,,,Data suppressed
75R025,2023-24,44.0,7.73,7.7% of students suspended
75R373,2023-24,,,Data suppressed
75X012,2023-24,33.0,11.5,11.5% of students suspended
75X017,2023-24,,,Data suppressed
75X168,2023-24,9.0,1.47,1.5% of students suspended
75X176,2023-24,,,Data suppressed
75X186,2023-24,26.0,3.64,3.6% of students suspended
75X721,2023-24,,,Data suppressed
75X723,2023-24,10.0,2.6,2.6% of students suspended
75X754,2023-24,41.0,11.02,11.0% of students suspended
79M973,2023-24,32.0,8.67,8.7% of students suspended
79Q950,2023-24,,,Data suppressed
Grand Total,2023-24,36539.0,,Data suppressed
01M015,2024-25,,,Data suppressed
01M020,2024-25,,,Data suppressed
01M034,2024-25,36.0,18.75,18.8% of students suspended
01M063,2024-25,,,Data suppressed
01M134,2024-25,,,Data suppressed
01M140,2024-25,,,Data suppressed
01M142,2024-25,,,Data suppressed
01M184,2024-25,,,Data suppressed
01M188,2024-25,,,Data suppressed
01M292,2024-25,6.0,2.33,2.3% of students suspended
01M315,2024-25,,,Data suppressed
01M332,2024-25,,,Data suppressed
01M378,2024-25,6.0,3.95,4.0% of students suspended
01M448,2024-25,,,Data suppressed
01M450,2024-25,25.0,3.59,3.6% of students suspended
01M458,2024-25,8.0,4.44,4.4% of students suspended
01M515,2024-25,,,Data suppressed
01M539,2024-25,,,Data suppressed
01M650,2024-25,,,Data suppressed
01M696,2024-25,,,Data suppressed
01M839,2024-25,17.0,5.8,5.8% of students suspended
02M002,2024-25,27.0,7.96,8.0% of students suspended
02M003,2024-25,,,Data suppressed
02M006,2024-25,,,Data suppressed
02M011,2024-25,,,Data suppressed
02M033,2024-25,7.0,1.16,1.2% of students suspended
02M041,2024-25,,,Data suppressed
02M042,2024-25,,,Data suppressed
02M047,2024-25,6.0,4.05,4.0% of students suspended
02M051,2024-25,12.0,2.7,2.7% of students suspended
02M077,2024-25,,,Data suppressed
02M104,2024-25,,,Data suppressed
02M111,2024-25,14.0,3.48,3.5% of students suspended
02M114,2024-25,6.0,1.41,1.4% of students suspended
02M124,2024-25,,,Data suppressed
02M126,2024-25,28.0,4.89,4.9% of students suspended
02M130,2024-25,,,Data suppressed
02M131,2024-25,,,Data suppressed
02M135,2024-25,105.0,29.17,29.2% of students suspended
02M139,2024-25,15.0,4.42,4.4% of students suspended
02M150,2024-25,,,Data suppressed
