DBN,school_year,school_type,safety_climate_rating,safety_climate_rating_label,safety_pct_positive,safety_pct_positive_label
19K158,2023-24,EMS,Needs Improvement,Safety & School Climate: Needs Improvement,31.0,31.0% responded positively to safety questions
19K159,2023-24,EMS,Excellent,Safety & School Climate: Excellent,96.0,96.0% responded positively to safety questions
19K171,2023-24,EMS,Good,Safety & School Climate: Good,74.0,74.0% responded positively to safety questions
19K190,2023-24,EMS,Good,Safety & School Climate: Good,87.0,87.0% responded positively to safety questions
19K202,2023-24,EMS,Fair,Safety & School Climate: Fair,80.0,80.0% responded positively to safety questions
19K213,2023-24,EMS,Good,Safety & School Climate: Good,72.0,72.0% responded positively to safety questions
19K214,2023-24,EMS,Good,Safety & School Climate: Good,86.0,86.0% responded positively to safety questions
19K218,2023-24,EMS,Fair,Safety & School Climate: Fair,55.0,55.0% responded positively to safety questions
19K224,2023-24,EMS,Fair,Safety & School Climate: Fair,75.0,75.0% responded positively to safety questions
19K273,2023-24,EMS,Fair,Safety & School Climate: Fair,85.0,85.0% responded positively to safety questions
19K290,2023-24,EMS,Fair,Safety & School Climate: Fair,85.0,85.0% responded positively to safety questions
19K292,2023-24,EMS,,Rating not available,,Data not available
19K306,2023-24,EMS,Good,Safety & School Climate: Good,72.0,72.0% responded positively to safety questions
19K325,2023-24,EMS,Good,Safety & School Climate: Good,88.0,88.0% responded positively to safety questions
19K328,2023-24,EMS,Good,Safety & School Climate: Good,67.0,67.0% responded positively to safety questions
19K345,2023-24,EMS,Good,Safety & School Climate: Good,78.0,78.0% responded positively to safety questions
19K346,2023-24,EMS,Good,Safety & School Climate: Good,81.0,81.0% responded positively to safety questions
19K364,2023-24,EMS,,Rating not available,64.0,64.0% responded positively to safety questions
19K404,2023-24,EMS,Good,Safety & School Climate: Good,61.0,61.0% responded positively to safety questions
19K409,2023-24,EMS,Fair,Safety & School Climate: Fair,55.0,55.0% responded positively to safety questions
19K422,2023-24,EMS,Needs Improvement,Safety & School Climate: Needs Improvement,55.0,55.0% responded positively to safety questions
19K452,2023-24,EMS,Good,Safety & School Climate: Good,64.0,64.0% responded positively to safety questions
19K557,2023-24,EMS,Fair,Safety & School Climate: Fair,54.0,54.0% responded positively to safety questions
19K654,2023-24,EMS,Fair,Safety & School Climate: Fair,43.0,43.0% responded positively to safety questions
19K661,2023-24,EMS,Fair,Safety & School Climate: Fair,53.0,53.0% responded positively to safety questions
19K662,2023-24,EMS,Good,Safety & School Climate: Good,68.0,68.0% responded positively to safety questions
19K663,2023-24,EMS,Good,Safety & School Climate: Good,50.0,50.0% responded positively to safety questions
19K677,2023-24,EMS,Good,Safety & School Climate: Good,82.0,82.0% responded positively to safety questions
19K678,2023-24,EMS,Good,Safety & School Climate: Good,48.0,48.0% responded positively to safety questions
19K760,2023-24,EMS,Excellent,Safety & School Climate: Excellent,72.0,72.0% responded positively to safety questions
19K907,2023-24,EMS,Needs Improvement,Safety & School Climate: Needs Improvement,41.0,41.0% responded positively to safety questions
19K935,2023-24,EMS,Good,Safety & School Climate: Good,67.0,67.0% responded positively to safety questions
20K030,2023-24,EMS,Good,Safety & School Climate: Good,56.0,56.0% responded positively to safety questions
20K048,2023-24,EMS,Excellent,Safety & School Climate: Excellent,82.0,82.0% responded positively to safety questions
20K062,2023-24,EMS,Fair,Safety & School Climate: Fair,65.0,65.0% responded positively to safety questions
20K069,2023-24,EMS,Excellent,Safety & School Climate: Excellent,81.0,81.0% responded positively to safety questions
20K102,2023-24,EMS,,Rating not available,,Data not available
20K104,2023-24,EMS,Good,Safety & School Climate: Good,59.0,59.0% responded positively to safety questions
20K105,2023-24,EMS,Excellent,Safety & School Climate: Excellent,95.0,95.0% responded positively to safety questions
20K112,2023-24,EMS,Excellent,Safety & School Climate: Excellent,90.0,90.0% responded positively to safety questions
20K127,2023-24,EMS,Excellent,Safety & School Climate: Excellent,95.0,95.0% responded positively to safety questions
20K160,2023-24,EMS,Excellent,Safety & School Climate: Excellent,93.0,93.0% responded positively to safety questions
20K163,2023-24,EMS,Excellent,Safety & School Climate: Excellent,76.0,76.0% responded positively to safety questions
20K164,2023-24,EMS,Excellent,Safety & School Climate: Excellent,95.0,95.0% responded positively to safety questions
20K170,2023-24,EMS,Excellent,Safety & School Climate: Excellent,94.0,94.0% responded positively to safety questions
20K176,2023-24,EMS,Excellent,Safety & School Climate: Excellent,87.0,87.0% responded positively to safety questions
20K179,2023-24,EMS,Good,Safety & School Climate: Good,86.0,86.0% responded positively to safety questions
20K180,2023-24,EMS,Good,Safety & School Climate: Good,69.0,69.0% responded positively to safety questions
20K185,2023-24,EMS,Good,Safety & School Climate: Good,86.0,86.0% responded positively to safety questions
20K186,2023-24,EMS,Excellent,Safety & School Climate: Excellent,78.0,78.0% responded positively to safety questions
20K187,2023-24,EMS,Excellent,Safety & School Climate: Excellent,81.0,81.0% responded positively to safety questions
20K192,2023-24,EMS,Excellent,Safety & School Climate: Excellent,66.0,66.0% responded positively to safety questions
20K200,2023-24,EMS,Good,Safety & School Climate: Good,87.0,87.0% responded positively to safety questions
20K201,2023-24,EMS,Good,Safety & School Climate: Good,63.0,63.0% responded positively to safety questions
20K204,2023-24,EMS,Excellent,Safety & School Climate: Excellent,87.0,87.0% responded positively to safety questions
20K205,2023-24,EMS,Excellent,Safety & School Climate: Excellent,91.0,91.0% responded positively to safety questions
20K220,2023-24,EMS,Excellent,Safety & School Climate: Excellent,66.0,66.0% responded positively to safety questions
20K223,2023-24,EMS,Good,Safety & School Climate: Good,60.0,60.0% responded positively to safety questions
20K227,2023-24,EMS,Excellent,Safety & School Climate: Excellent,68.0,68.0% responded positively to safety questions
20K229,2023-24,EMS,Excellent,Safety & School Climate: Excellent,68.0,68.0% responded positively to safety questions
20K247,2023-24,EMS,Excellent,Safety & School Climate: Excellent,94.0,94.0% responded positively to safety questions
20K259,2023-24,EMS,Excellent,Safety & School Climate: Excellent,68.0,68.0% responded positively to safety questions
20K264,2023-24,EMS,Good,Safety & School Climate: Good,76.0,76.0% responded positively to safety questions
20K310,2023-24,EMS,Excellent,Safety & School Climate: Excellent,89.0,89.0% responded positively to safety questions
20K503,2023-24,EMS,Good,Safety & School Climate: Good,61.0,61.0% responded positively to safety questions
20K506,2023-24,EMS,Good,Safety & School Climate: Good,81.0,81.0% responded positively to safety questions
20K609,2023-24,EMS,Excellent,Safety & School Climate: Excellent,76.0,76.0% responded positively to safety questions
20K682,2023-24,EMS,Excellent,Safety & School Climate: Excellent,80.0,80.0% responded positively to safety questions
20K686,2023-24,EMS,Excellent,Safety & School Climate: Excellent,70.0,70.0% responded positively to safety questions
20K748,2023-24,EMS,Excellent,Safety & School Climate: Excellent,91.0,91.0% responded positively to safety questions
20K936,2023-24,EMS,Good,Safety & School Climate: Good,61.0,61.0% responded positively to safety questions
20K971,2023-24,EMS,Good,Safety & School Climate: Good,83.0,83.0% responded positively to safety questions
21K090,2023-24,EMS,Good,Safety & School Climate: Good,87.0,87.0% responded positively to safety questions
21K095,2023-24,EMS,Excellent,Safety & School Climate: Excellent,82.0,82.0% responded positively to safety questions
21K096,2023-24,EMS,Excellent,Safety & School Climate: Excellent,72.0,72.0% responded positively to safety questions
21K097,2023-24,EMS,Excellent,Safety & School Climate: Excellent,96.0,96.0% responded positively to safety questions
21K098,2023-24,EMS,Excellent,Safety & School Climate: Excellent,66.0,66.0% responded positively to safety questions
21K099,2023-24,EMS,Fair,Safety & School Climate: Fair,57.0,57.0% responded positively to safety questions
21K100,2023-24,EMS,Good,Safety & School Climate: Good,76.0,76.0% responded positively to safety questions
21K101,2023-24,EMS,Excellent,Safety & School Climate: Excellent,95.0,95.0% responded positively to safety questions
21K121,2023-24,EMS,Excellent,Safety & School Climate: Excellent,73.0,73.0% responded positively to safety questions
21K128,2023-24,EMS,Excellent,Safety & School Climate: Excellent,93.0,93.0% responded positively to safety questions
21K153,2023-24,EMS,Fair,Safety & School Climate: Fair,65.0,65.0% responded positively to safety questions
21K177,2023-24,EMS,Fair,Safety & School Climate: Fair,87.0,87.0% responded positively to safety questions
21K188,2023-24,EMS,Fair,Safety & School Climate: Fair,53.0,53.0% responded positively to safety questions
21K199,2023-24,EMS,Good,Safety & School Climate: Good,79.0,79.0% responded positively to safety questions
21K209,2023-24,EMS,Excellent,Safety & School Climate: Excellent,76.0,76.0% responded positively to safety questions
21K212,2023-24,EMS,Good,Safety & School Climate: Good,81.0,81.0% responded positively to safety questions
21K215,2023-24,EMS,Good,Safety & School Climate: Good,85.0,85.0% responded positively to safety questions
21K216,2023-24,EMS,Good,Safety & School Climate: Good,76.0,76.0% responded positively to safety questions
21K225,2023-24,EMS,Good,Safety & School Climate: Good,64.0,64.0% responded positively to safety questions
21K226,2023-24,EMS,Good,Safety & School Climate: Good,59.0,59.0% responded positively to safety questions
21K228,2023-24,EMS,Good,Safety & School Climate: Good,64.0,64.0% responded positively to safety questions
21K238,2023-24,EMS,Fair,Safety & School Climate: Fair,61.0,61.0% responded positively to safety questions
21K239,2023-24,EMS,Good,Safety & School Climate: Good,65.0,65.0% responded positively to safety questions
21K253,2023-24,EMS,Good,Safety & School Climate: Good,88.0,88.0% responded positively to safety questions
21K281,2023-24,EMS,Good,Safety & School Climate: Good,56.0,56.0% responded positively to safety questions
21K288,2023-24,EMS,Fair,Safety & School Climate: Fair,60.0,60.0% responded positively to safety questions
21K303,2023-24,EMS,Excellent,Safety & School Climate: Excellent,68.0,68.0% responded positively to safety questions
21K329,2023-24,EMS,Good,Safety & School Climate: Good,83.0,83.0% responded positively to safety questions
21K468,2023-24,EMS,Good,Safety & School Climate: Good,63.0,63.0% responded positively to safety questions
21K690,2023-24,EMS,Good,Safety & School Climate: Good,63.0,63.0% responded positively to safety questions
22K014,2023-24,EMS,Good,Safety & School Climate: Good,56.0,56.0% responded positively to safety questions
22K052,2023-24,EMS,Good,Safety & School Climate: Good,88.0,88.0% responded positively to safety questions
22K078,2023-24,EMS,Excellent,Safety & School Climate: Excellent,64.0,64.0% responded positively to safety questions
22K109,2023-24,EMS,Good,Safety & School Climate: Good,64.0,64.0% responded positively to safety questions
22K119,2023-24,EMS,Good,Safety & School Climate: Good,94.0,94.0% responded positively to safety questions
22K134,2023-24,EMS,Good,Safety & School Climate: Good,86.0,86.0% responded positively to safety questions
22K139,2023-24,EMS,Fair,Safety & School Climate: Fair,71.0,71.0% responded positively to safety questions
22K152,2023-24,EMS,Good,Safety & School Climate: Good,96.0,96.0% responded positively to safety questions
22K193,2023-24,EMS,Good,Safety & School Climate: Good,93.0,93.0% responded positively to safety questions
22K194,2023-24,EMS,Good,Safety & School Climate: Good,90.0,90.0% responded positively to safety questions
22K195,2023-24,EMS,,Rating not available,,Data not available
22K197,2023-24,EMS,Good,Safety & School Climate: Good,85.0,85.0% responded positively to safety questions
22K198,2023-24,EMS,Good,Safety & School Climate: Good,89.0,89.0% responded positively to safety questions
22K203,2023-24,EMS,Good,Safety & School Climate: Good,80.0,80.0% responded positively to safety questions
22K206,2023-24,EMS,Good,Safety & School Climate: Good,59.0,59.0% responded positively to safety questions
22K207,2023-24,EMS,Good,Safety & School Climate: Good,64.0,64.0% responded positively to safety questions
22K217,2023-24,EMS,Fair,Safety & School Climate: Fair,85.0,85.0% responded positively to safety questions
22K222,2023-24,EMS,Excellent,Safety & School Climate: Excellent,93.0,93.0% responded positively to safety questions
22K234,2023-24,EMS,Good,Safety & School Climate: Good,59.0,59.0% responded positively to safety questions
22K236,2023-24,EMS,Excellent,Safety & School Climate: Excellent,97.0,97.0% responded positively to safety questions
22K240,2023-24,EMS,Fair,Safety & School Climate: Fair,49.0,49.0% responded positively to safety questions
