DBN,school_year,arts_ed_score,arts_ed_score_label,arts_ed_disciplines
27Q096,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q097,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q100,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q104,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q105,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
27Q106,2024-25,0,0 of 4 disciplines,
27Q108,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
27Q114,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q123,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q124,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q137,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q146,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q155,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q183,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q197,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
27Q202,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q207,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q210,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q223,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q226,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q232,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q253,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
27Q254,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q260,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q261,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q262,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q273,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
27Q282,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q297,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q302,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q306,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q308,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q309,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q314,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q316,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q317,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q318,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q319,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q323,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q324,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q333,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q334,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q351,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q362,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q377,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q400,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q475,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q480,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
27Q650,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q008,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q040,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q048,2024-25,1,1 of 4 discipline,Visual Arts
28Q050,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q054,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q055,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q072,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q080,2024-25,2,2 of 4 disciplines,"Dance, Music"
28Q082,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q086,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
28Q099,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q101,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q117,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
28Q121,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q139,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q140,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q144,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q157,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q160,2024-25,3,3 of 4 disciplines,"Music, Theater, Visual Arts"
28Q161,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
28Q167,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q174,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q175,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q182,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q190,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q196,2024-25,0,0 of 4 disciplines,
28Q206,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q217,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q220,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q284,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q287,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q303,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q310,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q312,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q325,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q328,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q332,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q338,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q349,2024-25,2,2 of 4 disciplines,"Dance, Visual Arts"
28Q350,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q354,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
28Q358,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q440,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q505,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q620,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q680,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q686,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q687,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q690,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
28Q896,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q015,2024-25,3,3 of 4 disciplines,"Dance, Theater, Visual Arts"
29Q033,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q034,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
29Q035,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q036,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q037,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
29Q038,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q052,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q059,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q095,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q109,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q116,2024-25,0,0 of 4 disciplines,
29Q118,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q131,2024-25,1,1 of 4 discipline,Visual Arts
29Q132,2024-25,1,1 of 4 discipline,Music
29Q134,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q135,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q136,2024-25,2,2 of 4 disciplines,"Dance, Visual Arts"
29Q138,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q147,2024-25,1,1 of 4 discipline,Visual Arts
29Q156,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
29Q176,2024-25,1,1 of 4 discipline,Dance
29Q181,2024-25,3,3 of 4 disciplines,"Music, Theater, Visual Arts"
29Q195,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q208,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q238,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q243,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q251,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q259,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q265,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q268,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q270,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
29Q272,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q283,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q289,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q295,2024-25,2,2 of 4 disciplines,"Theater, Visual Arts"
29Q313,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q326,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q327,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q355,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q356,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q360,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
29Q492,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
29Q498,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q002,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
30Q010,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q011,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
30Q017,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q069,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q070,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q076,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
30Q078,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q084,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
30Q085,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q092,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q111,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q112,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q122,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
30Q126,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q127,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q141,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q145,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q148,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q149,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
30Q150,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q151,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q152,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q166,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q171,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q204,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q212,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q222,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q227,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q228,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q230,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q234,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q235,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q258,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q280,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q286,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q291,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q300,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q301,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q329,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q361,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
30Q384,2024-25,3,3 of 4 disciplines,"Music, Theater, Visual Arts"
30Q398,2024-25,0,0 of 4 disciplines,
30Q417,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q429,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q445,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q450,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q501,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q502,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q555,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q575,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
30Q580,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R001,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R002,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R003,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
31R004,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R005,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R006,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R007,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R008,2024-25,3,3 of 4 disciplines,"Music, Theater, Visual Arts"
31R009,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R010,2024-25,3,3 of 4 disciplines,"Dance, Theater, Visual Arts"
31R011,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R013,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R016,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R018,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R019,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R020,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R021,2024-25,0,0 of 4 disciplines,
31R022,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R023,2024-25,1,1 of 4 discipline,Visual Arts
31R024,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R026,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R027,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R028,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R029,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
31R030,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
31R031,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R032,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R034,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R035,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R036,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R038,2024-25,2,2 of 4 disciplines,"Dance, Music"
31R039,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R041,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R042,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R044,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R045,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
31R046,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
31R047,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R048,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
31R049,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R050,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
31R051,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R052,2024-25,2,2 of 4 disciplines,"Dance, Music"
31R053,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R054,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
31R055,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
31R056,2024-25,3,3 of 4 disciplines,"Dance, Theater, Visual Arts"
31R057,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
31R058,2024-25,0,0 of 4 disciplines,
31R059,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R060,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R061,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R062,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R063,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R064,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R065,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R068,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R069,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R072,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R074,2024-25,0,0 of 4 disciplines,
31R075,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R078,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R080,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R084,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R085,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R440,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R445,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R450,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R455,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R460,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R470,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R600,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R605,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
31R861,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
32K045,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
32K075,2024-25,2,2 of 4 disciplines,"Dance, Music"
32K086,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
32K106,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
32K116,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
32K123,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
32K145,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
32K151,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
32K162,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
32K168,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
32K274,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
32K291,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
32K299,2024-25,2,2 of 4 disciplines,"Music, Visual Arts"
32K347,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
32K349,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
32K376,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
32K377,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
32K383,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
32K384,2024-25,2,2 of 4 disciplines,"Theater, Visual Arts"
32K403,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
32K545,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
32K549,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
32K552,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
32K554,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
32K556,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
32K562,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
32K564,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
75K004,2024-25,1,1 of 4 discipline,Visual Arts
75K036,2024-25,3,3 of 4 disciplines,"Music, Theater, Visual Arts"
75K053,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
75K077,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
75K140,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
75K141,2024-25,3,3 of 4 disciplines,"Dance, Music, Visual Arts"
75K231,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
75K368,2024-25,1,1 of 4 discipline,Visual Arts
75K369,2024-25,4,4 of 4 disciplines,"Dance, Music, Theater, Visual Arts"
